original_feature	is_ensg	canonical_symbol	mapping_status	biotype
ENSG00000271554	True	ENSG00000271554	unmapped_kept_as_ensembl_id	lncRNA
ADPRS	False	ADPRS	native_symbol	
COL8A2	False	COL8A2	native_symbol	
TRAPPC3	False	TRAPPC3	native_symbol	
MAP7D1	False	MAP7D1	native_symbol	
THRAP3	False	THRAP3	native_symbol	
SH3D21	False	SH3D21	native_symbol	
EVA1B	False	EVA1B	native_symbol	
ENSG00000286379	True	ENSG00000286379	unmapped_kept_as_ensembl_id	lncRNA
STK40	False	STK40	native_symbol	
LSM10	False	LSM10	native_symbol	
OSCP1	False	OSCP1	native_symbol	
MRPS15	False	MRPS15	native_symbol	
CSF3R	False	CSF3R	native_symbol	
GRIK3	False	GRIK3	native_symbol	
ENSG00000223944	True	ENSG00000223944	unmapped_kept_as_ensembl_id	lncRNA
ZC3H12A-DT	False	ZC3H12A-DT	native_symbol	
ZC3H12A	False	ZC3H12A	native_symbol	
MEAF6	False	MEAF6	native_symbol	
SNIP1	False	SNIP1	native_symbol	
DNALI1	False	DNALI1	native_symbol	
GNL2	False	GNL2	native_symbol	
ENSG00000284748	True	ENSG00000284748	unmapped_kept_as_ensembl_id	lncRNA
RSPO1	False	RSPO1	native_symbol	
C1orf109	False	C1orf109	native_symbol	
CDCA8	False	CDCA8	native_symbol	
EPHA10	False	EPHA10	native_symbol	
MANEAL	False	MANEAL	native_symbol	
YRDC	False	YRDC	native_symbol	
C1orf122	False	C1orf122	native_symbol	
MTF1	False	MTF1	native_symbol	
INPP5B	False	INPP5B	native_symbol	
SF3A3	False	SF3A3	native_symbol	
FHL3	False	FHL3	native_symbol	
UTP11	False	UTP11	native_symbol	
POU3F1	False	POU3F1	native_symbol	
MIR3659HG	False	MIR3659HG	native_symbol	
LINC02786	False	LINC02786	native_symbol	
LINC01685	False	LINC01685	native_symbol	
ENSG00000284632	True	ENSG00000284632	unmapped_kept_as_ensembl_id	lncRNA
RRAGC	False	RRAGC	native_symbol	
ENSG00000273637	True	ENSG00000273637	unmapped_kept_as_ensembl_id	lncRNA
RRAGC-DT	False	RRAGC-DT	native_symbol	
RHBDL2	False	RHBDL2	native_symbol	
AKIRIN1	False	AKIRIN1	native_symbol	
NDUFS5	False	NDUFS5	native_symbol	
MACF1	False	MACF1	native_symbol	
ENSG00000287422	True	ENSG00000287422	unmapped_kept_as_ensembl_id	lncRNA
BMP8A	False	BMP8A	native_symbol	
PABPC4	False	PABPC4	native_symbol	
PABPC4-AS1	False	PABPC4-AS1	native_symbol	
HEYL	False	HEYL	native_symbol	
NT5C1A	False	NT5C1A	native_symbol	
PPIE	False	PPIE	native_symbol	
BMP8B	False	BMP8B	native_symbol	
ENSG00000284719	True	ENSG00000284719	unmapped_kept_as_ensembl_id	lncRNA
LINC02811	False	LINC02811	native_symbol	
TRIT1	False	TRIT1	native_symbol	
MYCL	False	MYCL	native_symbol	
MFSD2A	False	MFSD2A	native_symbol	
CAP1	False	CAP1	native_symbol	
PPT1	False	PPT1	native_symbol	
RLF	False	RLF	native_symbol	
TMCO2	False	TMCO2	native_symbol	
ZMPSTE24-DT	False	ZMPSTE24-DT	native_symbol	
ZMPSTE24	False	ZMPSTE24	native_symbol	
COL9A2	False	COL9A2	native_symbol	
SMAP2	False	SMAP2	native_symbol	
ENSG00000284677	True	ZFP69B-DT	mapped_via_hgnc	lncRNA
ZFP69B	False	ZFP69B	native_symbol	
ZFP69	False	ZFP69	native_symbol	
EXO5-DT	False	EXO5-DT	native_symbol	
EXO5	False	EXO5	native_symbol	
ZNF684	False	ZNF684	native_symbol	
ENSG00000286838	True	ENSG00000286838	unmapped_kept_as_ensembl_id	lncRNA
RIMS3	False	RIMS3	native_symbol	
ENSG00000237899	True	ENSG00000237899	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
NFYC-AS1	False	NFYC-AS1	native_symbol	
NFYC	False	NFYC	native_symbol	
KCNQ4	False	KCNQ4	native_symbol	
ENSG00000229528	True	ENSG00000229528	unmapped_kept_as_ensembl_id	lncRNA
CTPS1	False	CTPS1	native_symbol	
SLFNL1-AS1	False	SLFNL1-AS1	native_symbol	
SLFNL1	False	SLFNL1	native_symbol	
SCMH1	False	SCMH1	native_symbol	
ENSG00000287400	True	ENSG00000287400	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
FOXO6	False	FOXO6	native_symbol	
HIVEP3	False	HIVEP3	native_symbol	
FOXJ3	False	FOXJ3	native_symbol	
RIMKLA	False	RIMKLA	native_symbol	
ZMYND12	False	ZMYND12	native_symbol	
PPCS	False	PPCS	native_symbol	
CCDC30	False	CCDC30	native_symbol	
PPIH	False	PPIH	native_symbol	
ENSG00000285728	True	ENSG00000285728	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000234917	True	ENSG00000234917	unmapped_kept_as_ensembl_id	lncRNA
YBX1	False	YBX1	native_symbol	
CLDN19	False	CLDN19	native_symbol	
P3H1	False	P3H1	native_symbol	
ENSG00000283580	True	ENSG00000283580	unmapped_kept_as_ensembl_id	protein_coding
TMEM269	False	TMEM269	native_symbol	
SVBP	False	SVBP	native_symbol	
ERMAP	False	ERMAP	native_symbol	
ZNF691-DT	False	ZNF691-DT	native_symbol	
ZNF691	False	ZNF691	native_symbol	
SLC2A1	False	SLC2A1	native_symbol	
SLC2A1-DT	False	SLC2A1-DT	native_symbol	
ENSG00000283973	True	ENSG00000283973	unmapped_kept_as_ensembl_id	lncRNA
EBNA1BP2	False	EBNA1BP2	native_symbol	
CFAP57	False	CFAP57	native_symbol	
TIE1	False	TIE1	native_symbol	
MPL	False	MPL	native_symbol	
CDC20-DT	False	CDC20-DT	native_symbol	
ELOVL1	False	ELOVL1	native_symbol	
ENSG00000288772	True	ENSG00000288772	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
MED8	False	MED8	native_symbol	
SZT2	False	SZT2	native_symbol	
HYI	False	HYI	native_symbol	
HYI-AS1	False	HYI-AS1	native_symbol	
PTPRF	False	PTPRF	native_symbol	
KDM4A-AS1	False	KDM4A-AS1	native_symbol	
ST3GAL3	False	ST3GAL3	native_symbol	
ST3GAL3-AS1	False	ST3GAL3-AS1	native_symbol	
LINC02918	False	LINC02918	native_symbol	
ENSG00000288573	True	ENSG00000288573	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
IPO13	False	IPO13	native_symbol	
ENSG00000285649	True	ENSG00000285649	unmapped_kept_as_ensembl_id	lncRNA
DPH2	False	DPH2	native_symbol	
ATP6V0B	False	ATP6V0B	native_symbol	
B4GALT2	False	B4GALT2	native_symbol	
CCDC24	False	CCDC24	native_symbol	
SLC6A9	False	SLC6A9	native_symbol	
ENSG00000230615	True	ENSG00000230615	unmapped_kept_as_ensembl_id	lncRNA
KLF17	False	KLF17	native_symbol	
DMAP1	False	DMAP1	native_symbol	
ERI3	False	ERI3	native_symbol	
RNF220	False	RNF220	native_symbol	
TMEM53	False	TMEM53	native_symbol	
ARMH1	False	ARMH1	native_symbol	
KIF2C	False	KIF2C	native_symbol	
ENSG00000225721	True	ENSG00000225721	unmapped_kept_as_ensembl_id	lncRNA
RPS8	False	RPS8	native_symbol	
BEST4	False	BEST4	native_symbol	
PLK3	False	PLK3	native_symbol	
DYNLT4	False	DYNLT4	native_symbol	
BTBD19	False	BTBD19	native_symbol	
PTCH2	False	PTCH2	native_symbol	
EIF2B3	False	EIF2B3	native_symbol	
HECTD3	False	HECTD3	native_symbol	
UROD	False	UROD	native_symbol	
ZSWIM5	False	ZSWIM5	native_symbol	
TOE1	False	TOE1	native_symbol	
CCDC163	False	CCDC163	native_symbol	
MMACHC	False	MMACHC	native_symbol	
PRDX1	False	PRDX1	native_symbol	
AKR1A1	False	AKR1A1	native_symbol	
NASP	False	NASP	native_symbol	
CCDC17	False	CCDC17	native_symbol	
GPBP1L1	False	GPBP1L1	native_symbol	
TMEM69	False	TMEM69	native_symbol	
IPP	False	IPP	native_symbol	
MAST2	False	MAST2	native_symbol	
PIK3R3	False	PIK3R3	native_symbol	
P3R3URF-PIK3R3	False	P3R3URF-PIK3R3	native_symbol	
TSPAN1	False	TSPAN1	native_symbol	
POMGNT1	False	POMGNT1	native_symbol	
LURAP1	False	LURAP1	native_symbol	
RAD54L	False	RAD54L	native_symbol	
LRRC41	False	LRRC41	native_symbol	
UQCRH	False	UQCRH	native_symbol	
NSUN4	False	NSUN4	native_symbol	
FAAH	False	FAAH	native_symbol	
DMBX1	False	DMBX1	native_symbol	
TMEM275	False	TMEM275	native_symbol	
MKNK1-AS1	False	MKNK1-AS1	native_symbol	
MKNK1	False	MKNK1	native_symbol	
ATPAF1	False	ATPAF1	native_symbol	
TEX38	False	TEX38	native_symbol	
EFCAB14-AS1	False	EFCAB14-AS1	native_symbol	
EFCAB14	False	EFCAB14	native_symbol	
CYP4B1	False	CYP4B1	native_symbol	
CYP4X1	False	CYP4X1	native_symbol	
CYP4Z1	False	CYP4Z1	native_symbol	
CYP4A22-AS1	False	CYP4A22-AS1	native_symbol	
LINC00853	False	LINC00853	native_symbol	
TAL1	False	TAL1	native_symbol	
ENSG00000226252	True	ENSG00000226252	unmapped_kept_as_ensembl_id	lncRNA
STIL	False	STIL	native_symbol	
CMPK1	False	CMPK1	native_symbol	
LINC01389	False	LINC01389	native_symbol	
LINC01738	False	LINC01738	native_symbol	
TRABD2B	False	TRABD2B	native_symbol	
LINC02794	False	LINC02794	native_symbol	
ENSG00000223720	True	ENSG00000223720	unmapped_kept_as_ensembl_id	lncRNA
SLC5A9	False	SLC5A9	native_symbol	
ENSG00000272491	True	ENSG00000272491	unmapped_kept_as_ensembl_id	lncRNA
SPATA6	False	SPATA6	native_symbol	
AGBL4	False	AGBL4	native_symbol	
ENSG00000286597	True	ENSG00000286597	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000229846	True	ENSG00000229846	unmapped_kept_as_ensembl_id	lncRNA
ELAVL4	False	ELAVL4	native_symbol	
ENSG00000233407	True	ENSG00000233407	unmapped_kept_as_ensembl_id	lncRNA
LINC02808	False	LINC02808	native_symbol	
FAF1	False	FAF1	native_symbol	
FAF1-AS1	False	FAF1-AS1	native_symbol	
CDKN2C	False	CDKN2C	native_symbol	
C1orf185	False	C1orf185	native_symbol	
LINC01562	False	LINC01562	native_symbol	
RNF11	False	RNF11	native_symbol	
TTC39A	False	TTC39A	native_symbol	
TTC39A-AS1	False	TTC39A-AS1	native_symbol	
EPS15	False	EPS15	native_symbol	
EPS15-AS1	False	EPS15-AS1	native_symbol	
OSBPL9	False	OSBPL9	native_symbol	
NRDC	False	NRDC	native_symbol	
RAB3B	False	RAB3B	native_symbol	
TXNDC12	False	TXNDC12	native_symbol	
ENSG00000223390	True	ENSG00000223390	unmapped_kept_as_ensembl_id	lncRNA
BTF3L4	False	BTF3L4	native_symbol	
ZFYVE9	False	ZFYVE9	native_symbol	
CC2D1B	False	CC2D1B	native_symbol	
ORC1	False	ORC1	native_symbol	
PRPF38A	False	PRPF38A	native_symbol	
TUT4	False	TUT4	native_symbol	
GPX7	False	GPX7	native_symbol	
SHISAL2A	False	SHISAL2A	native_symbol	
COA7	False	COA7	native_symbol	
ZYG11B	False	ZYG11B	native_symbol	
ZYG11A	False	ZYG11A	native_symbol	
ECHDC2	False	ECHDC2	native_symbol	
SCP2	False	SCP2	native_symbol	
PODN	False	PODN	native_symbol	
SLC1A7	False	SLC1A7	native_symbol	
CPT2	False	CPT2	native_symbol	
ENSG00000236723	True	ENSG00000236723	unmapped_kept_as_ensembl_id	lncRNA
CZIB	False	CZIB	native_symbol	
MAGOH	False	MAGOH	native_symbol	
MAGOH-DT	False	MAGOH-DT	native_symbol	
LRP8	False	LRP8	native_symbol	
LRP8-DT	False	LRP8-DT	native_symbol	
GLIS1	False	GLIS1	native_symbol	
NDC1	False	NDC1	native_symbol	
YIPF1	False	YIPF1	native_symbol	
DIO1	False	DIO1	native_symbol	
HSPB11	False	HSPB11	native_symbol	
LRRC42	False	LRRC42	native_symbol	
LDLRAD1	False	LDLRAD1	native_symbol	
TMEM59	False	TMEM59	native_symbol	
TCEANC2	False	TCEANC2	native_symbol	
ENSG00000256407	True	ENSG00000256407	unmapped_kept_as_ensembl_id	protein_coding
MRPL37	False	MRPL37	native_symbol	
SSBP3	False	SSBP3	native_symbol	
SSBP3-AS1	False	SSBP3-AS1	native_symbol	
ENSG00000232245	True	ENSG00000232245	unmapped_kept_as_ensembl_id	lncRNA
ACOT11	False	ACOT11	native_symbol	
MROH7-TTC4	False	MROH7-TTC4	native_symbol	
PARS2	False	PARS2	native_symbol	
TTC22	False	TTC22	native_symbol	
DHCR24	False	DHCR24	native_symbol	
ENSG00000287724	True	ENSG00000287724	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000242396	True	ENSG00000242396	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
TMEM61	False	TMEM61	native_symbol	
PCSK9	False	PCSK9	native_symbol	
USP24	False	USP24	native_symbol	
MIR4422HG	False	MIR4422HG	native_symbol	
ENSG00000234810	True	ENSG00000234810	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
LINC01753	False	LINC01753	native_symbol	
ENSG00000260971	True	ENSG00000260971	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000284686	True	ENSG00000284686	unmapped_kept_as_ensembl_id	protein_coding
LINC01767	False	LINC01767	native_symbol	
PLPP3	False	PLPP3	native_symbol	
PRKAA2	False	PRKAA2	native_symbol	
FYB2	False	FYB2	native_symbol	
C8A	False	C8A	native_symbol	
C8B	False	C8B	native_symbol	
DAB1	False	DAB1	native_symbol	
ENSG00000235038	True	ENSG00000235038	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286918	True	ENSG00000286918	unmapped_kept_as_ensembl_id	lncRNA
MYSM1	False	MYSM1	native_symbol	
ENSG00000283445	True	ENSG00000283445	unmapped_kept_as_ensembl_id	lncRNA
JUN	False	JUN	native_symbol	
ENSG00000290013	True	ENSG00000290013	unmapped_kept_as_ensembl_id	lncRNA
LINC01135	False	LINC01135	native_symbol	
ENSG00000231740	True	ENSG00000231740	unmapped_kept_as_ensembl_id	lncRNA
LINC02777	False	LINC02777	native_symbol	
LINC01358	False	LINC01358	native_symbol	
ENSG00000235215	True	ENSG00000235215	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
FGGY-DT	False	FGGY-DT	native_symbol	
FGGY	False	FGGY	native_symbol	
ENSG00000226883	True	ENSG00000226883	unmapped_kept_as_ensembl_id	lncRNA
HOOK1	False	HOOK1	native_symbol	
CYP2J2	False	CYP2J2	native_symbol	
C1orf87	False	C1orf87	native_symbol	
LINC01748	False	LINC01748	native_symbol	
ENSG00000231252	True	ENSG00000231252	unmapped_kept_as_ensembl_id	lncRNA
NFIA	False	NFIA	native_symbol	
NFIA-AS2	False	NFIA-AS2	native_symbol	
ENSG00000284808	True	ENSG00000284808	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000287224	True	ENSG00000287224	unmapped_kept_as_ensembl_id	lncRNA
TM2D1	False	TM2D1	native_symbol	
PATJ	False	PATJ	native_symbol	
L1TD1	False	L1TD1	native_symbol	
KANK4	False	KANK4	native_symbol	
USP1	False	USP1	native_symbol	
DOCK7	False	DOCK7	native_symbol	
DOCK7-DT	False	DOCK7-DT	native_symbol	
ATG4C	False	ATG4C	native_symbol	
LINC01739	False	LINC01739	native_symbol	
ENSG00000203605	True	ENSG00000203605	unmapped_kept_as_ensembl_id	lncRNA
LINC00466	False	LINC00466	native_symbol	
FOXD3-AS1	False	FOXD3-AS1	native_symbol	
ALG6	False	ALG6	native_symbol	
ITGB3BP	False	ITGB3BP	native_symbol	
ENSG00000286429	True	ENSG00000286429	unmapped_kept_as_ensembl_id	lncRNA
EFCAB7	False	EFCAB7	native_symbol	
PGM1	False	PGM1	native_symbol	
ROR1	False	ROR1	native_symbol	
ROR1-AS1	False	ROR1-AS1	native_symbol	
ENSG00000284928	True	ENSG00000284928	unmapped_kept_as_ensembl_id	lncRNA
UBE2U	False	UBE2U	native_symbol	
CACHD1	False	CACHD1	native_symbol	
RAVER2	False	RAVER2	native_symbol	
JAK1	False	JAK1	native_symbol	
ENSG00000288804	True	ENSG00000288804	unmapped_kept_as_ensembl_id	lncRNA
AK4	False	AK4	native_symbol	
DNAJC6	False	DNAJC6	native_symbol	
ENSG00000229294	True	DNAJC6-AS1	mapped_via_hgnc	lncRNA
LEPR	False	LEPR	native_symbol	
ENSG00000285079	True	ENSG00000285079	unmapped_kept_as_ensembl_id	lncRNA
PDE4B	False	PDE4B	native_symbol	
SGIP1	False	SGIP1	native_symbol	
DYNLT5	False	DYNLT5	native_symbol	
DNAI4	False	DNAI4	native_symbol	
MIER1	False	MIER1	native_symbol	
SLC35D1	False	SLC35D1	native_symbol	
C1orf141	False	C1orf141	native_symbol	
IL23R	False	IL23R	native_symbol	
IL12RB2	False	IL12RB2	native_symbol	
SERBP1	False	SERBP1	native_symbol	
GADD45A	False	GADD45A	native_symbol	
GNG12	False	GNG12	native_symbol	
GNG12-AS1	False	GNG12-AS1	native_symbol	
DIRAS3	False	DIRAS3	native_symbol	
WLS	False	WLS	native_symbol	
DEPDC1	False	DEPDC1	native_symbol	
DEPDC1-AS1	False	DEPDC1-AS1	native_symbol	
ENSG00000285407	True	ENSG00000285407	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000285473	True	ENSG00000285473	unmapped_kept_as_ensembl_id	lncRNA
LINC01707	False	LINC01707	native_symbol	
ENSG00000287453	True	ENSG00000287453	unmapped_kept_as_ensembl_id	lncRNA
LRRC7	False	LRRC7	native_symbol	
LRRC7-AS1	False	LRRC7-AS1	native_symbol	
LRRC40	False	LRRC40	native_symbol	
SRSF11	False	SRSF11	native_symbol	
ANKRD13C	False	ANKRD13C	native_symbol	
HHLA3	False	HHLA3	native_symbol	
CTH	False	CTH	native_symbol	
LINC01788	False	LINC01788	native_symbol	
PTGER3	False	PTGER3	native_symbol	
ZRANB2-AS1	False	ZRANB2-AS1	native_symbol	
ZRANB2	False	ZRANB2	native_symbol	
ZRANB2-DT	False	ZRANB2-DT	native_symbol	
NEGR1	False	NEGR1	native_symbol	
ENSG00000231985	True	ENSG00000231985	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286863	True	ENSG00000286863	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
ENSG00000225087	True	ENSG00000225087	unmapped_kept_as_ensembl_id	lncRNA
LINC02797	False	LINC02797	native_symbol	
LINC01360	False	LINC01360	native_symbol	
LINC02238	False	LINC02238	native_symbol	
ENSG00000285778	True	ENSG00000285778	unmapped_kept_as_ensembl_id	lncRNA
LRRIQ3	False	LRRIQ3	native_symbol	
ENSG00000237324	True	ENSG00000237324	unmapped_kept_as_ensembl_id	lncRNA
LRRC53	False	LRRC53	native_symbol	
ERICH3	False	ERICH3	native_symbol	
ERICH3-AS1	False	ERICH3-AS1	native_symbol	
CRYZ	False	CRYZ	native_symbol	
TYW3	False	TYW3	native_symbol	
LHX8	False	LHX8	native_symbol	
SLC44A5	False	SLC44A5	native_symbol	
ACADM	False	ACADM	native_symbol	
RABGGTB	False	RABGGTB	native_symbol	
MSH4	False	MSH4	native_symbol	
ASB17	False	ASB17	native_symbol	
ENSG00000225605	True	ENSG00000225605	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000230027	True	ENSG00000230027	unmapped_kept_as_ensembl_id	lncRNA
ST6GALNAC3	False	ST6GALNAC3	native_symbol	
ST6GALNAC5	False	ST6GALNAC5	native_symbol	
ENSG00000230498	True	ENSG00000230498	unmapped_kept_as_ensembl_id	lncRNA
PIGK	False	PIGK	native_symbol	
ENSG00000289212	True	ENSG00000289212	unmapped_kept_as_ensembl_id	lncRNA
AK5	False	AK5	native_symbol	
ZZZ3	False	ZZZ3	native_symbol	
USP33	False	USP33	native_symbol	
MIGA1	False	MIGA1	native_symbol	
NEXN-AS1	False	NEXN-AS1	native_symbol	
NEXN	False	NEXN	native_symbol	
FUBP1	False	FUBP1	native_symbol	
DNAJB4	False	DNAJB4	native_symbol	
GIPC2	False	GIPC2	native_symbol	
MGC27382	False	MGC27382	native_symbol	
PTGFR	False	PTGFR	native_symbol	
IFI44L	False	IFI44L	native_symbol	
IFI44	False	IFI44	native_symbol	
ADGRL4	False	ADGRL4	native_symbol	
ENSG00000285409	True	ENSG00000285409	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000224326	True	ENSG00000224326	unmapped_kept_as_ensembl_id	lncRNA
LINC01781	False	LINC01781	native_symbol	
ENSG00000285179	True	ENSG00000285179	unmapped_kept_as_ensembl_id	lncRNA
ADGRL2	False	ADGRL2	native_symbol	
ENSG00000234953	True	ENSG00000234953	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000236676	True	ENSG00000236676	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000233290	True	ENSG00000233290	unmapped_kept_as_ensembl_id	lncRNA
LINC01362	False	LINC01362	native_symbol	
LINC01361	False	LINC01361	native_symbol	
ENSG00000285782	True	ENSG00000285782	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
LINC01712	False	LINC01712	native_symbol	
LINC01725	False	LINC01725	native_symbol	
ENSG00000237076	True	ENSG00000237076	unmapped_kept_as_ensembl_id	lncRNA
TTLL7	False	TTLL7	native_symbol	
ENSG00000285201	True	ENSG00000285201	unmapped_kept_as_ensembl_id	lncRNA
PRKACB-DT	False	PRKACB-DT	native_symbol	
PRKACB	False	PRKACB	native_symbol	
SAMD13	False	SAMD13	native_symbol	
RPF1	False	RPF1	native_symbol	
ENSG00000285851	True	ENSG00000285851	unmapped_kept_as_ensembl_id	lncRNA
SPATA1	False	SPATA1	native_symbol	
CTBS	False	CTBS	native_symbol	
SSX2IP	False	SSX2IP	native_symbol	
LPAR3	False	LPAR3	native_symbol	
MCOLN2	False	MCOLN2	native_symbol	
DNAI3	False	DNAI3	native_symbol	
MCOLN3	False	MCOLN3	native_symbol	
SYDE2	False	SYDE2	native_symbol	
C1orf52	False	C1orf52	native_symbol	
BCL10	False	BCL10	native_symbol	
BCL10-AS1	False	BCL10-AS1	native_symbol	
DDAH1	False	DDAH1	native_symbol	
CCN1	False	CCN1	native_symbol	
ZNHIT6	False	ZNHIT6	native_symbol	
COL24A1	False	COL24A1	native_symbol	
LINC02795	False	LINC02795	native_symbol	
ODF2L	False	ODF2L	native_symbol	
CLCA2	False	CLCA2	native_symbol	
CLCA1	False	CLCA1	native_symbol	
CLCA4	False	CLCA4	native_symbol	
CLCA4-AS1	False	CLCA4-AS1	native_symbol	
SH3GLB1	False	SH3GLB1	native_symbol	
SELENOF	False	SELENOF	native_symbol	
HS2ST1	False	HS2ST1	native_symbol	
ENSG00000267734	True	ENSG00000267734	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000267561	True	ENSG00000267561	unmapped_kept_as_ensembl_id	protein_coding
LINC02801	False	LINC02801	native_symbol	
LMO4	False	LMO4	native_symbol	
LINC01364	False	LINC01364	native_symbol	
PKN2-AS1	False	PKN2-AS1	native_symbol	
PKN2	False	PKN2	native_symbol	
GTF2B	False	GTF2B	native_symbol	
KYAT3	False	KYAT3	native_symbol	
GBP3	False	GBP3	native_symbol	
GBP1	False	GBP1	native_symbol	
GBP2	False	GBP2	native_symbol	
ENSG00000286802	True	ENSG00000286802	unmapped_kept_as_ensembl_id	lncRNA
GBP7	False	GBP7	native_symbol	
GBP4	False	GBP4	native_symbol	
ENSG00000284734	True	ENSG00000284734	unmapped_kept_as_ensembl_id	lncRNA
GBP5	False	GBP5	native_symbol	
ENSG00000237568	True	ENSG00000237568	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286548	True	ENSG00000286548	unmapped_kept_as_ensembl_id	lncRNA
LRRC8B	False	LRRC8B	native_symbol	
LRRC8C-DT	False	LRRC8C-DT	native_symbol	
ENSG00000230735	True	ENSG00000230735	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000271949	True	ENSG00000271949	unmapped_kept_as_ensembl_id	protein_coding
LRRC8D-DT	False	LRRC8D-DT	native_symbol	
LRRC8D	False	LRRC8D	native_symbol	
ZNF326	False	ZNF326	native_symbol	
ENSG00000287406	True	ENSG00000287406	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000287372	True	ENSG00000287372	unmapped_kept_as_ensembl_id	lncRNA
LINC02609	False	LINC02609	native_symbol	
LINC01763	False	LINC01763	native_symbol	
ZNF644	False	ZNF644	native_symbol	
HFM1	False	HFM1	native_symbol	
CDC7	False	CDC7	native_symbol	
TGFBR3	False	TGFBR3	native_symbol	
BRDT	False	BRDT	native_symbol	
EPHX4	False	EPHX4	native_symbol	
BTBD8	False	BTBD8	native_symbol	
C1orf146	False	C1orf146	native_symbol	
GLMN	False	GLMN	native_symbol	
RPAP2	False	RPAP2	native_symbol	
GFI1	False	GFI1	native_symbol	
EVI5	False	EVI5	native_symbol	
RPL5	False	RPL5	native_symbol	
DIPK1A	False	DIPK1A	native_symbol	
MTF2	False	MTF2	native_symbol	
TMED5	False	TMED5	native_symbol	
CCDC18	False	CCDC18	native_symbol	
CCDC18-AS1	False	CCDC18-AS1	native_symbol	
DR1	False	DR1	native_symbol	
FNBP1L	False	FNBP1L	native_symbol	
BCAR3	False	BCAR3	native_symbol	
BCAR3-AS1	False	BCAR3-AS1	native_symbol	
DNTTIP2	False	DNTTIP2	native_symbol	
GCLM	False	GCLM	native_symbol	
ABCA4	False	ABCA4	native_symbol	
ARHGAP29	False	ARHGAP29	native_symbol	
ARHGAP29-AS1	False	ARHGAP29-AS1	native_symbol	
ABCD3	False	ABCD3	native_symbol	
F3	False	F3	native_symbol	
SLC44A3	False	SLC44A3	native_symbol	
CNN3	False	CNN3	native_symbol	
CNN3-DT	False	CNN3-DT	native_symbol	
ALG14	False	ALG14	native_symbol	
TLCD4-RWDD3	False	TLCD4-RWDD3	native_symbol	
