left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S04	665226	0.172304168343544	0.030286502356918054	-3.452599048614502e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S05	663286	0.17415717244148254	0.03304933100332802	0.0018184781074523926
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S06	664661	0.1718478947877884	0.02916518133807676	-0.0004907995462417603
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S07	664708	0.17204561829566956	0.02971379760386911	-0.0002930760383605957
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S08	664893	0.17216311395168304	0.030150223339178807	-0.00017558038234710693
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S10	663667	0.17237211763858795	0.03142034914075371	3.342330455780029e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S12	665123	0.17224104702472687	0.03030058424484208	-9.764730930328369e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S13	665041	0.1723526418209076	0.030409938090665396	1.3947486877441406e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S14	665059	0.17234693467617035	0.030357587924856613	8.240342140197754e-06
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S15	665319	0.1725495457649231	0.030674787866567927	0.00021085143089294434
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC1	664196	0.1722905933856964	0.030485692648105002	-4.8100948333740234e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC10	665424	0.17233054339885712	0.030457200240245463	-8.150935173034668e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC11	664628	0.17236021161079407	0.03047403761615127	2.1517276763916016e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC12	665116	0.17251041531562805	0.03047220230953181	0.0001717209815979004
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC13	665444	0.17234766483306885	0.03048613677908168	8.970499038696289e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC14	664452	0.17248189449310303	0.03071133659006827	0.00014320015907287598
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC15	665413	0.17224468290805817	0.030434413866435795	-9.401142597198486e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC16	665384	0.17233692109584808	0.03046870074555804	-1.773238182067871e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC2	664425	0.1724117547273636	0.03060824211045008	7.306039333343506e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC3	664778	0.17223604023456573	0.0302770636993336	-0.0001026540994644165
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC4	665421	0.17236824333667755	0.030499618417624018	2.9549002647399902e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC5	665472	0.17233899235725403	0.030483512132352484	2.980232238769531e-07
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC6	665423	0.1723768264055252	0.03054247653035018	3.813207149505615e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC7	664393	0.17250379920005798	0.030211413302083285	0.00016510486602783203
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC8	665176	0.17234788835048676	0.030511002622728843	9.194016456604004e-06
