left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC12	665116	0.012004224583506584	-0.01719142237937998	-2.6951543986797333e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC13	665444	0.012029330246150494	-0.017112760959894523	-1.8458813428878784e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC14	664452	0.01215930376201868	-0.016976829586523884	0.00012812763452529907
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC15	665413	0.011974472552537918	-0.017143554252586023	-5.670357495546341e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC16	665384	0.012033321894705296	-0.01710735164987998	2.1457672119140625e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC2	664425	0.012525076977908611	-0.016609195777949035	0.0004939008504152298
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC3	664778	0.011905340477824211	-0.017276956328621095	-0.00012583564966917038
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC4	665421	0.012059075757861137	-0.017085941291056228	2.789963036775589e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC5	665472	0.01203093957155943	-0.01711163531539311	-2.3655593395233154e-07
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC6	665423	0.012041730806231499	-0.017081719344838167	1.0554678738117218e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC7	664393	0.01209329441189766	-0.01716464715584415	6.21182844042778e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC8	665176	0.012065909802913666	-0.017093510234247846	3.473367542028427e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC9	665282	0.011934354901313782	-0.01724900935644337	-9.682122617959976e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC001	663616	0.011919970624148846	-0.017354219296385066	-0.00011120550334453583
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC019	664047	0.012570961378514767	-0.016458240257268535	0.0005397852510213852
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC021	663933	0.01240358967334032	-0.016822312921232582	0.0003724135458469391
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC028	665255	0.011986196972429752	-0.0171483348864864	-4.497915506362915e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC030	664797	0.011780225671827793	-0.017284492673145396	-0.0002509504556655884
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC031	664979	0.012141125276684761	-0.01686603492123393	0.00010994914919137955
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC024	664551	0.011742682196199894	-0.017302747876999376	-0.00028849393129348755
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC027	663964	0.011232602410018444	-0.01782071452286298	-0.0007985737174749374
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC029	665145	0.012052427977323532	-0.017074968703099366	2.1251849830150604e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC01	664381	0.011049194261431694	-0.018819477366191942	-0.0009819818660616875
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC02	665124	0.011807774193584919	-0.017338784573624328	-0.00022340193390846252
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC03	664677	0.0115493293851614	-0.017784595260567363	-0.00048184674233198166
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC04	665166	0.011909116059541702	-0.017206826558208762	-0.00012206006795167923
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC05	665460	0.0120350681245327	-0.017101711655479364	3.891997039318085e-06
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC06	665287	0.012132487259805202	-0.016920029571725267	0.00010131113231182098
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC07	664932	0.011651662178337574	-0.017827168404669205	-0.0003795139491558075
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC08	665153	0.011910348199307919	-0.017231446362431728	-0.00012082792818546295
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC09	663596	0.01042147446423769	-0.019437960870524656	-0.0016097016632556915
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC10	664968	0.011651817709207535	-0.017616754719374125	-0.0003793584182858467
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC11	665149	0.011857004836201668	-0.01739519836688344	-0.00017417129129171371
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC14	665307	0.011919872835278511	-0.01729170922557075	-0.00011130329221487045
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC15	665155	0.011759902350604534	-0.01747241602026017	-0.00027127377688884735
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC16	662780	0.01061923522502184	-0.01839051426090229	-0.0014119409024715424
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC17	664970	0.011674497276544571	-0.017535717418518906	-0.0003566788509488106
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC18	663961	0.011101633310317993	-0.017964270505416335	-0.0009295428171753883
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC19	665094	0.011884146369993687	-0.017264834725511116	-0.00014702975749969482
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC20	664951	0.011748731136322021	-0.01737262013237958	-0.00028244499117136
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC21	663749	0.01037378516048193	-0.019617223867331952	-0.0016573909670114517
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC22	663572	0.010407066904008389	-0.019496572066178122	-0.001624109223484993
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC23	664832	0.011912519112229347	-0.01714288416420995	-0.00011865701526403427
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC24	665156	0.01179245300590992	-0.017374481841873454	-0.00023872312158346176
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC25	665055	0.011960774660110474	-0.017065525092762816	-7.040146738290787e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC13	663587	0.010698040015995502	-0.018873126869526392	-0.001333136111497879
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC171	663992	0.012106663547456264	-0.01681288586133042	7.5487419962883e-05
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC01	665470	0.012032793834805489	-0.01710740874626701	1.6177073121070862e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC02	665466	0.012027518823742867	-0.017112782520239737	-3.657303750514984e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC04	665472	0.012031810358166695	-0.01711029275764652	6.342306733131409e-07
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC05	665471	0.012030843645334244	-0.01711014926879658	-3.3248215913772583e-07
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC06	665465	0.012029504403471947	-0.01710967474979402	-1.671724021434784e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC07	665465	0.012030397541821003	-0.01710890234551732	-7.7858567237854e-07
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC08	665469	0.012032676488161087	-0.01710837772564523	1.5003606677055359e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC09	665464	0.012037177570164204	-0.017107259869710935	6.0014426708221436e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC10	665462	0.012031867168843746	-0.0171087229612991	6.910413503646851e-07
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC11	665472	0.0120332520455122	-0.01711018602425345	2.0759180188179016e-06
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P11	665292	0.01195951271802187	-0.01725038446870367	-7.166340947151184e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P14	663999	0.012261033989489079	-0.01721656678827957	0.00022985786199569702
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P18	661696	0.011784223839640617	-0.01712944323278592	-0.00024695228785276413
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P12	664319	0.012203955091536045	-0.017192019821017986	0.00017277896404266357
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P15	664955	0.011989102698862553	-0.017273200166626614	-4.207342863082886e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P17	665416	0.012047583237290382	-0.017102873907147095	1.6407109797000885e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P19	664771	0.011841018684208393	-0.017455779170246044	-0.0001901574432849884
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P21	664239	0.011569089256227016	-0.01780397681292117	-0.00046208687126636505
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P23	661827	0.01110509131103754	-0.017476829070200248	-0.0009260848164558411
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P24	663048	0.010718599893152714	-0.018983293370695976	-0.0013125762343406677
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P25	662587	0.011481494642794132	-0.017897256712821812	-0.0005496814846992493
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P26	664139	0.012122413143515587	-0.01684194368705987	9.123701602220535e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P27	661978	0.012669497169554234	-0.017359054531390205	0.000638321042060852
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P28	663623	0.011571494862437248	-0.01795672879273966	-0.00045968126505613327
