left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S07	664708	0.007745714392513037	0.011155159378096378	-0.0003743874840438366
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S08	664893	0.008031451143324375	0.011584015262126095	-8.865073323249817e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S10	663667	0.008095956407487392	0.011753085083116592	-2.4145469069480896e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S12	665123	0.007839759811758995	0.011352317266650055	-0.00028034206479787827
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S13	665041	0.008192158304154873	0.011818792748616863	7.205642759799957e-05
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S14	665059	0.007866105064749718	0.01133468770094734	-0.0002539968118071556
Joanito_2022_Nat_Genet||Joanito_2022_Nat_Genet.CRC_JSC_S15	665319	0.008045640774071217	0.011601428452462268	-7.446110248565674e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC1	664196	0.008043957874178886	0.01161904971774087	-7.614400237798691e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC10	665424	0.00811357144266367	0.01170882148368198	-6.530433893203735e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC11	664628	0.008141527883708477	0.011724466792851457	2.14260071516037e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC12	665116	0.00806343462318182	0.011648326762144815	-5.6667253375053406e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC13	665444	0.008118477649986744	0.011716581109573344	-1.6242265701293945e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC14	664452	0.008123942650854588	0.01169622814410406	3.840774297714233e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC15	665413	0.008127912878990173	0.011722488597401092	7.811002433300018e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC16	665384	0.008122450672090054	0.011717937437577826	2.348795533180237e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC2	664425	0.008045314811170101	0.011611062028034693	-7.478706538677216e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC3	664778	0.008046519942581654	0.011655506943393323	-7.358193397521973e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC4	665421	0.008115828037261963	0.011719087407016	-4.273839294910431e-06
