gene	logFC	logCPM	F	PValue	FDR
TMEM92	3.84092344112968	5.21381635948079	77.0798172461451	1.92069271143868e-06	0.000126506842980802
CCL25	12.526251235231	5.42856160782323	137.873775101087	1.93761331348789e-06	0.000127068848857264
CCL2	5.34686348468236	1.89696272391041	53.205091066766	1.96354809226845e-06	0.000128214612283512
GPD1	3.55952271545791	4.15279815107151	76.7259037856926	1.98377943050767e-06	0.000128979719282235
VSTM2L	4.06886591588267	-0.126472346444749	69.8635308956997	2.05352887347492e-06	0.00013294405514646
EGFLAM	6.73075155742853	-1.09741427947523	75.6696681268355	2.097770821782e-06	0.000135230341187981
ROBO2	5.62403252003768	1.7082220032022	62.4503560904957	2.1074607357494e-06	0.000135279333414694
LDOC1	5.39722570560776	2.08680446049579	74.3471562918833	2.13087350587302e-06	0.000136205074854305
PNMA6A	6.32702974566234	-0.950005753635587	51.4045519099902	2.14026971680955e-06	0.000136230865293899
CELF3	5.15080624327386	2.02615799615951	72.4828830436322	2.2091134036091e-06	0.000140024514440478
SUPT3H	2.87173707347113	2.8304643420538	74.6716738300338	2.27271382922326e-06	0.000143455590828763
AC073050.1	-5.49226583633719	2.34583312843533	71.3044706778366	2.3575452109881e-06	0.000147746195587201
CXXC4	3.6194775585937	2.12446994079259	74.6689434034866	2.36019402812745e-06	0.000147746195587201
FSIP2	-4.19883689258896	3.67064246993842	72.9314398099074	2.38199924675914e-06	0.000148497557980059
AC004540.2	4.27090872479691	-0.609663777956594	58.2028008004989	2.44057529785468e-06	0.00015152571798033
RAB29	3.19966339496364	4.5026291943535	73.449428172943	2.45146241100027e-06	0.000151580424752013
LAMA4	5.46817917061888	0.82452956442175	55.2728966855068	2.55137691981772e-06	0.000156669924376941
BMP4	5.05805023381406	3.53083689174341	73.2692265965945	2.55445714707931e-06	0.000156669924376941
NR1I3	4.01642073550791	-0.58692859133536	49.3185072734758	2.57414327714536e-06	0.000157240711715625
TRIM63	11.1634423397901	2.81527833175767	107.456510696602	2.69356880907614e-06	0.000163650778247129
FILNC1	6.96316622382034	0.321797081248991	73.4893997037061	2.70068615497936e-06	0.000163650778247129
KYNU	3.87957657423614	-0.0141166009517875	59.5872474693037	2.71859904989493e-06	0.000164079908393858
LRRC25	4.40742528937552	-0.122746266527662	61.0580446468975	2.77003096620075e-06	0.000166520631376885
UCHL1	5.27755440805122	-0.441155395664914	50.5758529149681	2.79612905692995e-06	0.00016702183215578
COL2A1	5.7972764238676	3.35297198134726	71.2686940245978	2.80041886379088e-06	0.00016702183215578
AXDND1	-8.05678734584686	3.19251151302355	58.9473743463337	2.85826471719109e-06	0.000169803341963639
CASP1	-3.03189220599226	4.42934139642486	71.3740697147797	2.87901528483834e-06	0.000170367978711
