gene	logFC	logCPM	F	PValue	FDR
TNFRSF11B	3.21989208987976	3.99011449873105	145.867258126583	6.83786463447812e-07	7.51991767386183e-05
BCAM	3.27948661586419	5.68757279590898	145.709055991952	6.85488831174288e-07	7.51991767386183e-05
CEACAM18	5.88285141821054	0.607623540916198	83.8349756537056	6.88707715743719e-07	7.51991767386183e-05
MAMDC4	4.5338486356941	6.6962263357444	143.427557819251	7.33548923871778e-07	7.90196362569337e-05
SLC29A1	3.50840196771567	3.58895427126785	143.362261783128	7.37603618417993e-07	7.90196362569337e-05
TIMP3	3.9411683620595	4.59462496702483	143.235281656347	7.3887965246012e-07	7.90196362569337e-05
CALD1	4.43666223485572	1.64737963448598	141.742824872175	7.777862628495e-07	8.26146578784496e-05
HOXC4	5.26839292755344	-0.852393867298215	79.0599361330712	7.94184685490853e-07	8.3786484319285e-05
AC011139.1	6.17328270366341	0.0646514250659196	68.306632286598	8.04748564869086e-07	8.43311684017847e-05
SLC34A3	7.18811694921213	1.16720651039699	80.1677492754246	8.13163711808914e-07	8.46449213078959e-05
AGXT2	8.87076918700655	1.8455762559874	157.768542528881	8.33953996568276e-07	8.60723540143145e-05
GGT6	-5.6507609434232	5.93161631230414	139.616792828411	8.37901742678097e-07	8.60723540143145e-05
TRABD2B	6.4563492533381	-1.22242118609809	78.1537779367308	8.96750403481878e-07	9.15154300651375e-05
AC090204.1	6.61759343692784	2.38570631785758	99.7314166291797	9.0292598974586e-07	9.15473143109861e-05
RRAGD	4.55490123965117	1.42336922786778	126.442212029987	9.70321337095775e-07	9.77457894026673e-05
ARID3A	4.95105725928258	5.78450691786465	133.751708803307	9.90419072392581e-07	9.91307910021651e-05
PHGDH	5.64995084648485	5.22765648851234	133.390723067025	1.01115790076191e-06	9.91847486871121e-05
FKBP5	-5.09168123652531	5.24666925213725	133.428009339408	1.01421882813839e-06	9.91847486871121e-05
SHBG	5.65669377525993	1.68793563327836	103.988468202231	1.01447615197839e-06	9.91847486871121e-05
VTN	8.71327181398194	1.58150378659209	149.918920248409	1.02180629223696e-06	9.91847486871121e-05
MAGED2	2.82400462256859	5.56320962834484	132.704404800729	1.02271964510216e-06	9.91847486871121e-05
APOE	4.12557730387321	4.40270794839756	133.225718633787	1.02942834859473e-06	9.92191002157909e-05
TYRO3	4.38768210097945	2.48013533573561	133.649467419611	1.03848535602502e-06	9.94779776010712e-05
TMEM229A	4.55008546731138	0.416564402419055	104.604509536431	1.17352560133288e-06	0.000111728224019583
F12	-5.45805810952628	3.18844864081351	106.460197167619	1.20113829770552e-06	0.000113664081093175
LGR5	4.85174831588952	4.66246975368205	127.500216358454	1.22005686120029e-06	0.000114758842354105
MME	7.26391457892836	3.06301805490441	71.344194599186	1.26515014918482e-06	0.000118287751074083
PDZK1IP1	-5.42020070698385	5.19689002351302	125.62692775318	1.28795346846728e-06	0.000119703008670524
MRO	5.1651028824179	0.915361939826521	80.0630947617562	1.33560902863696e-06	0.000123397629426849
BEX4	3.03943574348827	5.63654404936279	124.199553264751	1.35619064639243e-06	0.000124562122075125
