var_name	gene_id	base_symbol	is_suffixed	base_symbol_is_duplicated
EEFSEC	ENSG00000132394	EEFSEC	False	False
DNAJB8	ENSG00000179407	DNAJB8	False	False
DNAJB8-AS1	ENSG00000242049	DNAJB8-AS1	False	False
GATA2	ENSG00000179348	GATA2	False	False
GATA2-AS1	ENSG00000244300	GATA2-AS1	False	False
LINC01565	ENSG00000198685	LINC01565	False	False
RPN1	ENSG00000163902	RPN1	False	False
RAB7A	ENSG00000075785	RAB7A	False	False
AC112484.3	ENSG00000261159	AC112484.3	False	False
AC112484.1	ENSG00000231305	AC112484.1	False	False
ACAD9	ENSG00000177646	ACAD9	False	False
KIAA1257	ENSG00000114656	KIAA1257	False	False
EFCC1	ENSG00000114654	EFCC1	False	False
GP9	ENSG00000169704	GP9	False	False
RAB43	ENSG00000172780	RAB43	False	False
ISY1-RAB43	ENSG00000261796	ISY1-RAB43	False	False
AC108673.2	ENSG00000273174	AC108673.2	False	False
ISY1	ENSG00000240682	ISY1	False	False
AC108673.3	ENSG00000273437	AC108673.3	False	False
CNBP	ENSG00000169714	CNBP	False	False
COPG1	ENSG00000181789	COPG1	False	False
HMCES	ENSG00000183624	HMCES	False	False
H1FX	ENSG00000184897	H1FX	False	False
H1FX-AS1	ENSG00000206417	H1FX-AS1	False	False
EFCAB12	ENSG00000172771	EFCAB12	False	False
MBD4	ENSG00000129071	MBD4	False	False
IFT122	ENSG00000163913	IFT122	False	False
RHO	ENSG00000163914	RHO	False	False
H1FOO	ENSG00000178804	H1FOO	False	False
PLXND1	ENSG00000004399	PLXND1	False	False
TMCC1	ENSG00000172765	TMCC1	False	False
TMCC1-AS1	ENSG00000271270	TMCC1-AS1	False	False
AC083906.3	ENSG00000250643	AC083906.3	False	False
TRH	ENSG00000170893	TRH	False	False
ALG1L2	ENSG00000251287	ALG1L2	False	False
LINC02014	ENSG00000248243	LINC02014	False	False
LINC02021	ENSG00000249846	LINC02021	False	False
COL6A5	ENSG00000172752	COL6A5	False	False
COL6A6	ENSG00000206384	COL6A6	False	False
PIK3R4	ENSG00000196455	PIK3R4	False	False
ATP2C1	ENSG00000017260	ATP2C1	False	False
AC055733.2	ENSG00000250592	AC055733.2	False	False
ASTE1	ENSG00000034533	ASTE1	False	False
NEK11	ENSG00000114670	NEK11	False	False
AC116424.1	ENSG00000250129	AC116424.1	False	False
NUDT16	ENSG00000198585	NUDT16	False	False
MRPL3	ENSG00000114686	MRPL3	False	False
AC107027.1	ENSG00000248468	AC107027.1	False	False
CPNE4	ENSG00000196353	CPNE4	False	False
ACPP	ENSG00000014257	ACPP	False	False
DNAJC13	ENSG00000138246	DNAJC13	False	False
ACAD11	ENSG00000240303	ACAD11	False	False
NPHP3-ACAD11	ENSG00000274810	NPHP3-ACAD11	False	False
ACKR4	ENSG00000129048	ACKR4	False	False
UBA5	ENSG00000081307	UBA5	False	False
NPHP3	ENSG00000113971	NPHP3	False	False
NPHP3-AS1	ENSG00000248724	NPHP3-AS1	False	False
AC079942.1	ENSG00000249725	AC079942.1	False	False
TMEM108	ENSG00000144868	TMEM108	False	False
TMEM108-AS1	ENSG00000251011	TMEM108-AS1	False	False
BFSP2	ENSG00000170819	BFSP2	False	False
BFSP2-AS1	ENSG00000249993	BFSP2-AS1	False	False
AC022296.3	ENSG00000272832	AC022296.3	False	False
CDV3	ENSG00000091527	CDV3	False	False
TOPBP1	ENSG00000163781	TOPBP1	False	False
TF	ENSG00000091513	TF	False	False
SRPRB	ENSG00000144867	SRPRB	False	False
RAB6B	ENSG00000154917	RAB6B	False	False
C3orf36	ENSG00000221972	C3orf36	False	False
SLCO2A1	ENSG00000174640	SLCO2A1	False	False
LINC02000	ENSG00000243832	LINC02000	False	False
RYK	ENSG00000163785	RYK	False	False
LINC02004	ENSG00000240006	LINC02004	False	False
AC010207.1	ENSG00000260633	AC010207.1	False	False
AMOTL2	ENSG00000114019	AMOTL2	False	False
ANAPC13	ENSG00000129055	ANAPC13	False	False
CEP63	ENSG00000182923	CEP63	False	False
EPHB1	ENSG00000154928	EPHB1	False	False
KY	ENSG00000174611	KY	False	False
PPP2R3A	ENSG00000073711	PPP2R3A	False	False
AC072039.2	ENSG00000273455	AC072039.2	False	False
MSL2	ENSG00000174579	MSL2	False	False
PCCB	ENSG00000114054	PCCB	False	False
STAG1	ENSG00000118007	STAG1	False	False
AC117382.2	ENSG00000261758	AC117382.2	False	False
SLC35G2	ENSG00000168917	SLC35G2	False	False
AC096992.2	ENSG00000273486	AC096992.2	False	False
NCK1-DT	ENSG00000239213	NCK1-DT	False	False
NCK1	ENSG00000158092	NCK1	False	False
IL20RB	ENSG00000174564	IL20RB	False	False
IL20RB-AS1	ENSG00000249407	IL20RB-AS1	False	False
SOX14	ENSG00000168875	SOX14	False	False
LINC01210	ENSG00000239513	LINC01210	False	False
AC007159.1	ENSG00000261146	AC007159.1	False	False
CLDN18	ENSG00000066405	CLDN18	False	False
AC016252.1	ENSG00000272609	AC016252.1	False	False
DZIP1L	ENSG00000158163	DZIP1L	False	False
A4GNT	ENSG00000118017	A4GNT	False	False
DBR1	ENSG00000138231	DBR1	False	False
ARMC8	ENSG00000114098	ARMC8	False	False
NME9	ENSG00000181322	NME9	False	False
MRAS	ENSG00000158186	MRAS	False	False
ESYT3	ENSG00000158220	ESYT3	False	False
CEP70	ENSG00000114107	CEP70	False	False
FAIM	ENSG00000158234	FAIM	False	False
PIK3CB	ENSG00000051382	PIK3CB	False	False
LINC01391	ENSG00000244578	LINC01391	False	False
FOXL2	ENSG00000183770	FOXL2	False	False
FOXL2NB	ENSG00000206262	FOXL2NB	False	False
PRR23A	ENSG00000206260	PRR23A	False	False
MRPS22	ENSG00000175110	MRPS22	False	False
PRR23B	ENSG00000184814	PRR23B	False	False
PRR23C	ENSG00000233701	PRR23C	False	False
BPESC1	ENSG00000232416	BPESC1	False	False
PISRT1	ENSG00000281473	PISRT1	False	False
AC024933.1	ENSG00000272656	AC024933.1	False	False
COPB2	ENSG00000184432	COPB2	False	False
AC097103.2	ENSG00000248932	AC097103.2	False	False
RBP2	ENSG00000114113	RBP2	False	False
AC097103.1	ENSG00000248790	AC097103.1	False	False
RBP1	ENSG00000114115	RBP1	False	False
NMNAT3	ENSG00000163864	NMNAT3	False	False
AC110716.2	ENSG00000261763	AC110716.2	False	False
AC110716.1	ENSG00000250543	AC110716.1	False	False
AC016933.1	ENSG00000251471	AC016933.1	False	False
CLSTN2	ENSG00000158258	CLSTN2	False	False
AC010181.1	ENSG00000249290	AC010181.1	False	False
AC010181.2	ENSG00000251058	AC010181.2	False	False
CLSTN2-AS1	ENSG00000250433	CLSTN2-AS1	False	False
TRIM42	ENSG00000155890	TRIM42	False	False
AC121333.1	ENSG00000261826	AC121333.1	False	False
SLC25A36	ENSG00000114120	SLC25A36	False	False
SPSB4	ENSG00000175093	SPSB4	False	False
AC108727.2	ENSG00000251270	AC108727.2	False	False
PXYLP1	ENSG00000155893	PXYLP1	False	False
AC117383.1	ENSG00000249417	AC117383.1	False	False
ZBTB38	ENSG00000177311	ZBTB38	False	False
RASA2	ENSG00000155903	RASA2	False	False
RNF7	ENSG00000114125	RNF7	False	False
GRK7	ENSG00000114124	GRK7	False	False
ATP1B3	ENSG00000069849	ATP1B3	False	False
ATP1B3-AS1	ENSG00000244124	ATP1B3-AS1	False	False
TFDP2	ENSG00000114126	TFDP2	False	False
GK5	ENSG00000175066	GK5	False	False
XRN1	ENSG00000114127	XRN1	False	False
ATR	ENSG00000175054	ATR	False	False
PLS1	ENSG00000120756	PLS1	False	False
PLS1-AS1	ENSG00000239641	PLS1-AS1	False	False
TRPC1	ENSG00000144935	TRPC1	False	False
PCOLCE2	ENSG00000163710	PCOLCE2	False	False
AC021074.3	ENSG00000243818	AC021074.3	False	False
PAQR9	ENSG00000188582	PAQR9	False	False
PAQR9-AS1	ENSG00000241570	PAQR9-AS1	False	False
U2SURP	ENSG00000163714	U2SURP	False	False
AC026304.1	ENSG00000268129	AC026304.1	False	False
AC018450.2	ENSG00000243733	AC018450.2	False	False
CHST2	ENSG00000175040	CHST2	False	False
SLC9A9	ENSG00000181804	SLC9A9	False	False
SLC9A9-AS1	ENSG00000240012	SLC9A9-AS1	False	False
SLC9A9-AS2	ENSG00000244493	SLC9A9-AS2	False	False
C3orf58	ENSG00000181744	C3orf58	False	False
AC055758.2	ENSG00000244358	AC055758.2	False	False
AC055758.1	ENSG00000240095	AC055758.1	False	False
AC107021.1	ENSG00000243415	AC107021.1	False	False
LNCSRLR	ENSG00000240032	LNCSRLR	False	False
PLOD2	ENSG00000152952	PLOD2	False	False
PLSCR4	ENSG00000114698	PLSCR4	False	False
PLSCR2	ENSG00000163746	PLSCR2	False	False
PLSCR1	ENSG00000188313	PLSCR1	False	False
PLSCR5	ENSG00000231213	PLSCR5	False	False
PLSCR5-AS1	ENSG00000241457	PLSCR5-AS1	False	False
AC092957.1	ENSG00000243620	AC092957.1	False	False
LINC02010	ENSG00000242671	LINC02010	False	False
ZIC4	ENSG00000174963	ZIC4	False	False
ZIC4-AS1	ENSG00000241202	ZIC4-AS1	False	False
ZIC1	ENSG00000152977	ZIC1	False	False
AC092925.1	ENSG00000239661	AC092925.1	False	False
AC092958.1	ENSG00000239922	AC092958.1	False	False
LINC02032	ENSG00000241131	LINC02032	False	False
AC092958.2	ENSG00000241792	AC092958.2	False	False
AC025566.1	ENSG00000244650	AC025566.1	False	False
LINC02045	ENSG00000243347	LINC02045	False	False
LINC02046	ENSG00000242440	LINC02046	False	False
AGTR1	ENSG00000144891	AGTR1	False	False
CPB1	ENSG00000153002	CPB1	False	False
AC092979.1	ENSG00000240521	AC092979.1	False	False
CPA3	ENSG00000163751	CPA3	False	False
GYG1	ENSG00000163754	GYG1	False	False
HLTF	ENSG00000071794	HLTF	False	False
HLTF-AS1	ENSG00000239718	HLTF-AS1	False	False
HPS3	ENSG00000163755	HPS3	False	False
CP	ENSG00000047457	CP	False	False
AC093001.1	ENSG00000244468	AC093001.1	False	False
TM4SF18	ENSG00000163762	TM4SF18	False	False
TM4SF1	ENSG00000169908	TM4SF1	False	False
TM4SF1-AS1	ENSG00000240541	TM4SF1-AS1	False	False
AC108751.4	ENSG00000243885	AC108751.4	False	False
TM4SF4	ENSG00000169903	TM4SF4	False	False
WWTR1	ENSG00000018408	WWTR1	False	False
WWTR1-AS1	ENSG00000241313	WWTR1-AS1	False	False
COMMD2	ENSG00000114744	COMMD2	False	False
ANKUB1	ENSG00000206199	ANKUB1	False	False
RNF13	ENSG00000082996	RNF13	False	False
PFN2	ENSG00000070087	PFN2	False	False
AC117395.1	ENSG00000242791	AC117395.1	False	False
AC117386.2	ENSG00000243944	AC117386.2	False	False
LINC01998	ENSG00000243321	LINC01998	False	False
AC117386.1	ENSG00000241048	AC117386.1	False	False
LINC01213	ENSG00000244541	LINC01213	False	False
LINC01214	ENSG00000243550	LINC01214	False	False
TSC22D2	ENSG00000196428	TSC22D2	False	False
SERP1	ENSG00000120742	SERP1	False	False
EIF2A	ENSG00000144895	EIF2A	False	False
SELENOT	ENSG00000198843	SELENOT	False	False
ERICH6	ENSG00000163645	ERICH6	False	False
ERICH6-AS1	ENSG00000240137	ERICH6-AS1	False	False
SIAH2	ENSG00000181788	SIAH2	False	False
SIAH2-AS1	ENSG00000244265	SIAH2-AS1	False	False
CLRN1-AS1	ENSG00000239265	CLRN1-AS1	False	False
MINDY4B	ENSG00000214237	MINDY4B	False	False
AC020636.2	ENSG00000260234	AC020636.2	False	False
AC020636.1	ENSG00000243273	AC020636.1	False	False
CLRN1	ENSG00000163646	CLRN1	False	False
MED12L	ENSG00000144893	MED12L	False	False
GPR171	ENSG00000174946	GPR171	False	False
P2RY14	ENSG00000174944	P2RY14	False	False
GPR87	ENSG00000138271	GPR87	False	False
P2RY13	ENSG00000181631	P2RY13	False	False
P2RY12	ENSG00000169313	P2RY12	False	False
IGSF10	ENSG00000152580	IGSF10	False	False
LINC02066	ENSG00000241151	LINC02066	False	False
AADACL2	ENSG00000197953	AADACL2	False	False
AADACL2-AS1	ENSG00000242908	AADACL2-AS1	False	False
AADAC	ENSG00000114771	AADAC	False	False
SUCNR1	ENSG00000198829	SUCNR1	False	False
AC108718.1	ENSG00000239941	AC108718.1	False	False
MBNL1	ENSG00000152601	MBNL1	False	False
MBNL1-AS1	ENSG00000229619	MBNL1-AS1	False	False
AC026347.1	ENSG00000243305	AC026347.1	False	False
AC092924.1	ENSG00000244545	AC092924.1	False	False
P2RY1	ENSG00000169860	P2RY1	False	False
AC117394.2	ENSG00000244268	AC117394.2	False	False
RAP2B	ENSG00000181467	RAP2B	False	False
AC078788.1	ENSG00000241220	AC078788.1	False	False
AC078788.2	ENSG00000241912	AC078788.2	False	False
LINC02083	ENSG00000243012	LINC02083	False	False
C3orf79	ENSG00000237787	C3orf79	False	False
AC068985.1	ENSG00000243486	AC068985.1	False	False
ARHGEF26	ENSG00000114790	ARHGEF26	False	False
DHX36	ENSG00000174953	DHX36	False	False
GPR149	ENSG00000174948	GPR149	False	False
AC092994.1	ENSG00000243861	AC092994.1	False	False
AC073359.2	ENSG00000243969	AC073359.2	False	False
AC073359.1	ENSG00000243953	AC073359.1	False	False
MME	ENSG00000196549	MME	False	False
MME-AS1	ENSG00000240666	MME-AS1	False	False
LINC01487	ENSG00000241336	LINC01487	False	False
DWORF	ENSG00000240045	DWORF	False	False
AC104831.1	ENSG00000242790	AC104831.1	False	False
PLCH1	ENSG00000114805	PLCH1	False	False
PLCH1-AS1	ENSG00000239508	PLCH1-AS1	False	False
PLCH1-AS2	ENSG00000242925	PLCH1-AS2	False	False
C3orf33	ENSG00000174928	C3orf33	False	False
AC104472.3	ENSG00000284952	AC104472.3	False	False
SLC33A1	ENSG00000169359	SLC33A1	False	False
GMPS	ENSG00000163655	GMPS	False	False
KCNAB1	ENSG00000169282	KCNAB1	False	False
KCNAB1-AS2	ENSG00000240596	KCNAB1-AS2	False	False
KCNAB1-AS1	ENSG00000242370	KCNAB1-AS1	False	False
AC084036.1	ENSG00000272990	AC084036.1	False	False
SSR3	ENSG00000114850	SSR3	False	False
TIPARP-AS1	ENSG00000243926	TIPARP-AS1	False	False
TIPARP	ENSG00000163659	TIPARP	False	False
LINC00886	ENSG00000240875	LINC00886	False	False
LEKR1	ENSG00000197980	LEKR1	False	False
LINC00880	ENSG00000243629	LINC00880	False	False
LINC02029	ENSG00000241544	LINC02029	False	False
LINC00881	ENSG00000241135	LINC00881	False	False
CCNL1	ENSG00000163660	CCNL1	False	False
AC104411.1	ENSG00000241770	AC104411.1	False	False
VEPH1	ENSG00000197415	VEPH1	False	False
PTX3	ENSG00000163661	PTX3	False	False
PQLC2L	ENSG00000174899	PQLC2L	False	False
AC079943.1	ENSG00000239716	AC079943.1	False	False
AC079943.2	ENSG00000242536	AC079943.2	False	False
SHOX2	ENSG00000168779	SHOX2	False	False
RSRC1	ENSG00000174891	RSRC1	False	False
AC106707.1	ENSG00000243150	AC106707.1	False	False
MLF1	ENSG00000178053	MLF1	False	False
GFM1	ENSG00000168827	GFM1	False	False
LXN	ENSG00000079257	LXN	False	False
AC080013.4	ENSG00000272087	AC080013.4	False	False
AC080013.6	ENSG00000272440	AC080013.6	False	False
RARRES1	ENSG00000118849	RARRES1	False	False
MFSD1	ENSG00000118855	MFSD1	False	False
AC080013.1	ENSG00000240207	AC080013.1	False	False
AC080013.5	ENSG00000272247	AC080013.5	False	False
IQCJ-SCHIP1	ENSG00000283154	IQCJ-SCHIP1	False	False
IQCJ	ENSG00000214216	IQCJ	False	False
IQCJ-SCHIP1-AS1	ENSG00000241211	IQCJ-SCHIP1-AS1	False	False
SCHIP1	ENSG00000151967	SCHIP1	False	False
IL12A-AS1	ENSG00000244040	IL12A-AS1	False	False
IL12A	ENSG00000168811	IL12A	False	False
LINC01100	ENSG00000242107	LINC01100	False	False
C3orf80	ENSG00000180044	C3orf80	False	False
AC079594.2	ENSG00000248710	AC079594.2	False	False
IFT80	ENSG00000068885	IFT80	False	False
SMC4	ENSG00000113810	SMC4	False	False
TRIM59	ENSG00000213186	TRIM59	False	False
KPNA4	ENSG00000186432	KPNA4	False	False
ARL14	ENSG00000179674	ARL14	False	False
AC069224.1	ENSG00000260572	AC069224.1	False	False
PPM1L	ENSG00000163590	PPM1L	False	False
B3GALNT1	ENSG00000169255	B3GALNT1	False	False
NMD3	ENSG00000169251	NMD3	False	False
SPTSSB	ENSG00000196542	SPTSSB	False	False
LINC02067	ENSG00000240567	LINC02067	False	False
AC112491.1	ENSG00000269888	AC112491.1	False	False
OTOL1	ENSG00000182447	OTOL1	False	False
AC131211.1	ENSG00000240354	AC131211.1	False	False
AC128685.1	ENSG00000241168	AC128685.1	False	False
LINC01192	ENSG00000241369	LINC01192	False	False
AC079910.1	ENSG00000240792	AC079910.1	False	False
LINC01323	ENSG00000241636	LINC01323	False	False
LINC01324	ENSG00000241767	LINC01324	False	False
SI	ENSG00000090402	SI	False	False
LINC02023	ENSG00000239205	LINC02023	False	False
SLITRK3	ENSG00000121871	SLITRK3	False	False
LINC01322	ENSG00000244128	LINC01322	False	False
BCHE	ENSG00000114200	BCHE	False	False
LINC01326	ENSG00000244321	LINC01326	False	False
AC069439.2	ENSG00000240033	AC069439.2	False	False
ZBBX	ENSG00000169064	ZBBX	False	False
LINC01327	ENSG00000241669	LINC01327	False	False
SERPINI2	ENSG00000114204	SERPINI2	False	False
WDR49	ENSG00000174776	WDR49	False	False
PDCD10	ENSG00000114209	PDCD10	False	False
SERPINI1	ENSG00000163536	SERPINI1	False	False
AC026353.1	ENSG00000244706	AC026353.1	False	False
GOLIM4	ENSG00000173905	GOLIM4	False	False
AC124893.1	ENSG00000241882	AC124893.1	False	False
LINC02082	ENSG00000242268	LINC02082	False	False
AC092954.1	ENSG00000272797	AC092954.1	False	False
AC092954.2	ENSG00000273177	AC092954.2	False	False
LINC01997	ENSG00000241383	LINC01997	False	False
MECOM	ENSG00000085276	MECOM	False	False
AC074033.1	ENSG00000241479	AC074033.1	False	False
TERC	ENSG00000270141	TERC	False	False
ACTRT3	ENSG00000184378	ACTRT3	False	False
AC078802.1	ENSG00000269889	AC078802.1	False	False
MYNN	ENSG00000085274	MYNN	False	False
AC078795.1	ENSG00000269984	AC078795.1	False	False
LRRC34	ENSG00000171757	LRRC34	False	False
AC078795.3	ENSG00000270135	AC078795.3	False	False
AC078795.2	ENSG00000270096	AC078795.2	False	False
LRRIQ4	ENSG00000188306	LRRIQ4	False	False
LRRC31	ENSG00000114248	LRRC31	False	False
SAMD7	ENSG00000187033	SAMD7	False	False
AC008040.1	ENSG00000239219	AC008040.1	False	False
SEC62	ENSG00000008952	SEC62	False	False
SEC62-AS1	ENSG00000240373	SEC62-AS1	False	False
GPR160	ENSG00000173890	GPR160	False	False
PHC3	ENSG00000173889	PHC3	False	False
AC008040.5	ENSG00000268220	AC008040.5	False	False
PRKCI	ENSG00000163558	PRKCI	False	False
AC073288.1	ENSG00000239628	AC073288.1	False	False
SKIL	ENSG00000136603	SKIL	False	False
AC073288.2	ENSG00000242578	AC073288.2	False	False
CLDN11	ENSG00000013297	CLDN11	False	False
AC026316.5	ENSG00000285218	AC026316.5	False	False
SLC7A14	ENSG00000013293	SLC7A14	False	False
AC026316.2	ENSG00000239739	AC026316.2	False	False
RPL22L1	ENSG00000163584	RPL22L1	False	False
EIF5A2	ENSG00000163577	EIF5A2	False	False
SLC2A2	ENSG00000163581	SLC2A2	False	False
TNIK	ENSG00000154310	TNIK	False	False
AC092919.1	ENSG00000240497	AC092919.1	False	False
PLD1	ENSG00000075651	PLD1	False	False
TMEM212	ENSG00000186329	TMEM212	False	False
TMEM212-AS1	ENSG00000234717	TMEM212-AS1	False	False
FNDC3B	ENSG00000075420	FNDC3B	False	False
GHSR	ENSG00000121853	GHSR	False	False
TNFSF10	ENSG00000121858	TNFSF10	False	False
LINC02068	ENSG00000223387	LINC02068	False	False
NCEH1	ENSG00000144959	NCEH1	False	False
ECT2	ENSG00000114346	ECT2	False	False
SPATA16	ENSG00000144962	SPATA16	False	False
AC068759.1	ENSG00000237473	AC068759.1	False	False
NLGN1	ENSG00000169760	NLGN1	False	False
NLGN1-AS1	ENSG00000228213	NLGN1-AS1	False	False
NAALADL2	ENSG00000177694	NAALADL2	False	False
NAALADL2-AS2	ENSG00000226779	NAALADL2-AS2	False	False
NAALADL2-AS1	ENSG00000225552	NAALADL2-AS1	False	False
AC104640.1	ENSG00000260217	AC104640.1	False	False
LINC01208	ENSG00000223715	LINC01208	False	False
AC092920.1	ENSG00000232461	AC092920.1	False	False
LINC01209	ENSG00000228308	LINC01209	False	False
TBL1XR1	ENSG00000177565	TBL1XR1	False	False
TBL1XR1-AS1	ENSG00000231310	TBL1XR1-AS1	False	False
LINC00501	ENSG00000203645	LINC00501	False	False
AC117465.1	ENSG00000226782	AC117465.1	False	False
LINC00578	ENSG00000228221	LINC00578	False	False
AC026355.2	ENSG00000236385	AC026355.2	False	False
AC026355.1	ENSG00000228561	AC026355.1	False	False
LINC02015	ENSG00000231574	LINC02015	False	False
AC007953.1	ENSG00000225790	AC007953.1	False	False
AC007953.2	ENSG00000270321	AC007953.2	False	False
AC109779.1	ENSG00000223930	AC109779.1	False	False
KCNMB2	ENSG00000197584	KCNMB2	False	False
AC117457.1	ENSG00000275163	AC117457.1	False	False
KCNMB2-AS1	ENSG00000237978	KCNMB2-AS1	False	False
ZMAT3	ENSG00000172667	ZMAT3	False	False
AC076966.1	ENSG00000229102	AC076966.1	False	False
PIK3CA	ENSG00000121879	PIK3CA	False	False
KCNMB3	ENSG00000171121	KCNMB3	False	False
ZNF639	ENSG00000121864	ZNF639	False	False
AC007823.1	ENSG00000260743	AC007823.1	False	False
MFN1	ENSG00000171109	MFN1	False	False
GNB4	ENSG00000114450	GNB4	False	False
AC007620.2	ENSG00000242539	AC007620.2	False	False
AC007620.3	ENSG00000272699	AC007620.3	False	False
ACTL6A	ENSG00000136518	ACTL6A	False	False
AC090425.2	ENSG00000272910	AC090425.2	False	False
AC090425.1	ENSG00000272660	AC090425.1	False	False
MRPL47	ENSG00000136522	MRPL47	False	False
NDUFB5	ENSG00000136521	NDUFB5	False	False
USP13	ENSG00000058056	USP13	False	False
PEX5L	ENSG00000114757	PEX5L	False	False
AC007687.1	ENSG00000270178	AC007687.1	False	False
PEX5L-AS1	ENSG00000243799	PEX5L-AS1	False	False
PEX5L-AS2	ENSG00000244302	PEX5L-AS2	False	False
LINC02053	ENSG00000241696	LINC02053	False	False
AC125618.1	ENSG00000239774	AC125618.1	False	False
TTC14	ENSG00000163728	TTC14	False	False
CCDC39	ENSG00000284862	CCDC39	False	True
CCDC39-1	ENSG00000145075	CCDC39	True	True
CCDC39-AS1	ENSG00000243187	CCDC39-AS1	False	False
AC108734.4	ENSG00000285336	AC108734.4	False	False
FXR1	ENSG00000114416	FXR1	False	False
DNAJC19	ENSG00000205981	DNAJC19	False	False
AC022294.1	ENSG00000241231	AC022294.1	False	False
AC125613.1	ENSG00000239381	AC125613.1	False	False
SOX2	ENSG00000181449	SOX2	False	False
LINC01206	ENSG00000242512	LINC01206	False	False
AC012081.1	ENSG00000240478	AC012081.1	False	False
AC084211.1	ENSG00000242012	AC084211.1	False	False
LINC01994	ENSG00000241098	LINC01994	False	False
LINC01995	ENSG00000244247	LINC01995	False	False
LINC02031	ENSG00000238837	LINC02031	False	False
AC083801.2	ENSG00000260377	AC083801.2	False	False
AC069431.1	ENSG00000240063	AC069431.1	False	False
ATP11B	ENSG00000058063	ATP11B	False	False
AC092953.2	ENSG00000273261	AC092953.2	False	False
DCUN1D1	ENSG00000043093	DCUN1D1	False	False
MCCC1	ENSG00000078070	MCCC1	False	False
MCCC1-AS1	ENSG00000243368	MCCC1-AS1	False	False
LAMP3	ENSG00000078081	LAMP3	False	False
MCF2L2	ENSG00000053524	MCF2L2	False	False
B3GNT5	ENSG00000176597	B3GNT5	False	False
KLHL6	ENSG00000172578	KLHL6	False	False
KLHL6-AS1	ENSG00000242522	KLHL6-AS1	False	False
KLHL24	ENSG00000114796	KLHL24	False	False
YEATS2	ENSG00000163872	YEATS2	False	False
YEATS2-AS1	ENSG00000233885	YEATS2-AS1	False	False
AC131160.1	ENSG00000283765	AC131160.1	False	False
MAP6D1	ENSG00000180834	MAP6D1	False	False
PARL	ENSG00000175193	PARL	False	False
ABCC5	ENSG00000114770	ABCC5	False	False
ABCC5-AS1	ENSG00000223882	ABCC5-AS1	False	False
HTR3D	ENSG00000186090	HTR3D	False	False
HTR3C	ENSG00000178084	HTR3C	False	False
HTR3E-AS1	ENSG00000238020	HTR3E-AS1	False	False
HTR3E	ENSG00000186038	HTR3E	False	False
AC131235.4	ENSG00000273181	AC131235.4	False	False
AC131235.3	ENSG00000272721	AC131235.3	False	False
EIF2B5	ENSG00000145191	EIF2B5	False	False
DVL3	ENSG00000161202	DVL3	False	False
AP2M1	ENSG00000161203	AP2M1	False	False
ABCF3	ENSG00000161204	ABCF3	False	False
VWA5B2	ENSG00000145198	VWA5B2	False	False
ALG3	ENSG00000214160	ALG3	False	False
EEF1AKMT4	ENSG00000284753	EEF1AKMT4	False	False
EEF1AKMT4-ECE2	ENSG00000284917	EEF1AKMT4-ECE2	False	False
CAMK2N2	ENSG00000163888	CAMK2N2	False	False
ECE2	ENSG00000145194	ECE2	False	False
PSMD2	ENSG00000175166	PSMD2	False	False
