	Adrenal	Thyroid	Spleen	Thymus	Liver	Skin	Stomach
PNMA8B	-48.9254661204489	8.617689440063323	5.4026764357072565	8.194276320793392	5.650010438195952	11.446162249925607	7.920935048724424
PNMA8C							9.31997117946609
PNMT		2.3894561722259553	-17.534664013347	22.798876165112468	-26.600744335725153	-12.955428153878394	-46.58515609867867
PNN	-3.894901440994886	-6.728868766438708	-2.8679571448672334	4.25595415141531	-1.6946521824939396	1.403569280238628	1.0309471314905068
PNN-AS1			1.9009462108942121		4.467897977132806	5.807614714340902	0.004451170657883023
PNO1	-14.674801733039686	-13.657256230485508	-1.4160937908299616	15.104960120930905	-18.91847553986637	2.267009324164796	-19.459097661396896
PNOC	18.917287467817047	16.89134808853119	-28.217468357822938	14.522681719028075	8.148356408936959	29.850430066522605	2.798692372369821
PNP	-45.08137643577032	-54.74647801803917	-44.00575053434909	-51.4155132046741	-12.048794913733857	-44.047595179757295	-51.19566062632619
PNPLA1	34.54745022024134	29.652921127166245	37.18654096552503	36.959510399574256	48.015462759023684	-30.16221759237326	45.43625344688285
PNPLA2	-46.359387801328396	-46.89956425900702	-49.06019886496881	-4.706888721026047	-45.07153479122321	-46.89609301408887	-47.55228940010585
PNPLA3	31.528708778985234	16.89134808853119	35.82814764299719	28.826112022706106	11.777091760698312	-1.818807019000701	20.520594954884437
PNPLA4	-54.81461360117197	-43.81344412735327	-14.334263238111923	-28.56958736890777	-40.28867803158481	-22.93862520815174	-36.094140655632515
PNPLA5					3.2870994391060484	3.100262817356068	
PNPLA6	-24.748754449071754	-22.19666901632941	-19.336689977395494	12.803277676126484	0.09542943436181872	-20.23487140312833	-24.48734062235046
PNPLA7	34.8773022149128	12.642503089945478	36.5089049883329	78.90461889726615	26.941868672452543	14.830267599653496	17.986478514691015
PNPLA8	1.4373840571150396	7.143686600489104	10.924778313619768	11.575807380201354	11.876669623326535	17.794775830966074	7.468931525959832
PNPO		-54.780132572475964	-41.60355317024798	-12.747335456270136	-58.99207964341816	-36.33855574257894	-46.749570770842794
PNPT1	20.70632393905153	16.653552797530786	22.70906287985258	65.91643131841056	20.50349437081571	32.913514898666115	20.77499410665419
PNRC1	-32.86147359129967	-26.351557280816536	-26.782336380976133	-25.970207293611878	-31.558577965206297	-24.710981258264866	-28.484222326151595
PNRC1-DT		11.019567456230691					
PNRC2	-47.05283286311484	-42.97181319745586	-39.19743978886216	-41.581243845306	-40.91894735792995	-27.873776516368984	-42.604598949802394
POC1A	12.284743695762657	31.78203051055242	32.62754339031533	7.200112193139461	34.583187796612606	35.58501051436612	27.493871784677847
POC1B	34.42202925958977	23.33806148800619	23.350407378372772	40.51721586601559	30.427277602225573	39.13219298222045	30.8701610669985
POC1B-AS1	39.56842250877135	30.043046141792217	41.790282216727974		54.85110253643104	59.43230810728379	63.077112870073066
POC1B-GALNT4							
POC5	25.446045845292993	10.989518024093996	7.599899830482364	11.854897505556266	18.642995189507438	19.21320877655816	21.868890797180732
PODN	-38.52457205942094	-65.18863361022862	20.91936641195472	-13.28859252335534	-67.26059004811653	-24.350392781049266	-38.148676328233854
PODNL1		-11.319646395361774	24.282660527830306	20.39558295268083	15.564663092918034	-8.149306769606419	14.39868154564724
PODXL	-33.388540805170784	-29.000832536980198	8.233853996391822	43.94538817008615	-41.28419286565803	5.578377349138172	-10.070165731547377
PODXL2	-46.54520800569941	-27.626706049541056	8.422452377602227	31.826773308392212	8.640559184065655	-11.541881956340283	-38.2681969879894
POF1B	17.35443861818387	12.980653833229322	6.7361800017521745	22.808106789658076	-19.017815882101587	-34.298514877215034	12.870642987541942
POFUT1	2.9208853311691456	-14.838664865614895	7.0252467386279065	22.3788312941018	0.7529311924734969	-1.932575977498935	-1.8928748698140296
POFUT2	5.346146911108548	-15.445353023464335	-6.409724888156845	32.64038400620482	-10.602073960960041	15.79878023180801	1.217873000995894
POGK	8.859733379886926	-6.66522886121318	-0.6781881546942685	6.516898816566972	-13.578745819616984	-3.4026427073564918	5.666635558123289
POGLUT1	14.189540276258633	5.548534539507784	3.351139641981355	27.709300777613848	1.19963958233501	6.3903665684235165	16.455823417285565
POGLUT2	6.538933560842828	2.497047955568924	2.268310250792311	23.58416976852893	-10.395466418587201	22.664096759161442	17.654644742971552
POGLUT3	-24.116652439357523	-17.76473114802912	-0.8282364927177994	-6.60778048309615	-15.87733980928924	4.028736266780832	-9.438169422922059
POGZ	16.98933162772458	5.970610615130596	13.999192658483253	21.420226147640548	12.113239216934915	14.994013776904723	16.019669491344004
POLA1	78.08449138176856	68.7677535025778	72.09612001630163	44.387964164352766	78.45102619141062	67.12112935751416	73.84878181945908
POLA2							
POLB	-5.406043069904314	11.139255486594863	9.13173725575038	0.07534410088334198	-11.607816443231805	-2.5469945152269133	9.909697176270896
POLD1	1.969384758064166	-19.39440662603583	-7.227285975597496	24.551488307842433	20.019581806143115	-2.684650928413056	3.825174705042457
POLD2	-35.65337548163348	-30.70420724864251	-23.334463687477644	-28.27662698282623	-31.410791748855786	-22.255231387945464	-29.568739470704273
POLD3	41.47113596351661	17.4428914741791	29.500323289580358	23.450041454821864	28.760946541670677	33.255478718715636	21.017108241869757
POLD4				-36.96104919328289			
POLDIP2	-50.53023731399903	-44.790393125879	-40.22164767130998	-39.781652707813635	-36.37950518950941	-38.48015823653539	-43.243945992886935
POLDIP3							
POLE	24.92180182129529	18.371377836587392	8.561248448371856	31.135258508110283	29.83465335461912	16.889214833704514	20.760605029036746
POLE2	54.3918272946443	49.27553193869841	56.03101080868366	39.92783194537819	65.62536685157755	53.6275230098115	62.22864011100396
POLE3	-60.19763887431313	-47.2573091399498	-50.0402970606269	-54.99908116162187	-43.750244151962676	-36.180374631446256	-50.17052752702244
POLE4	-48.132402415985794	-29.355955625368402	-33.13822723404825	12.934094874504162	-52.637189056942134	-4.803240570208864	-38.73393754044031
POLG	-7.272206451889616	-16.13935499085256	-6.311240970289731	38.54119037388195	-7.425361912693262	-7.227854428161805	-6.096992901834028
POLG-DT					2.670995670995671		
POLG2	35.308841698480975	16.418041240750206	18.138929090701993	47.609192763195665	29.457477255359855	31.23302353402167	32.26556522400446
POLH	44.312192160291666	34.08769693925962	40.30633111553332	27.681199503291452	45.8247480168381	33.67493965894795	44.1561640396166
POLH-AS1	13.926054539883568	5.078968844510586			1.4891774891774892		
POLI	26.359256721187215	0.8042913670628877	24.058397018857242	15.489209057294062	10.011177465490547	36.025242218116134	24.05392519883125
POLK	59.57713451069945	47.718455847354555	57.35497338571263	78.0790865083944	58.02295928835525	68.32759106463777	63.34193423079379
POLL	-4.479400461719322	-15.041802756502292	-11.892269191340525	9.227963924055175	9.747180602954352	-6.101564499641505	-16.405707418669778
POLM	-15.684175996727973	-30.821465647761094	-24.326318675543575	23.181383796816476	-25.205135936096063	-22.15019333872072	-27.9681439866455
POLN	-0.129132466367043	6.671466951968219	7.984902668475279	5.565521571441385	4.739336492890995	11.49527562391424	9.238703339882122
POLQ	63.21813400061281	70.07545271629778	77.77615694206621	61.919574618900235	94.53019107166281	80.14220468714274	76.04773306381003
POLR1A	35.80672156503858	31.48989677091344	41.13065237413712	52.20585346960179	40.13622555496585	36.611939087305295	39.77486438424815
POLR1B	31.47369477082328	15.104139572207302	24.080224393120133	28.307676138377794	21.401020239913066	28.620764892329817	33.59884147173004
POLR1C	11.376219195067385	6.508825559883583	11.892785702048855	12.313204519173475	-2.433169654464713	-1.243462409430137	8.766152654677143
POLR1D	-16.84193292420005	-13.526254838380808	-11.0168592153355	-16.09386404994362	-5.0868824199271785	-15.10809015903726	-13.875666697160753
POLR1E	-3.2459187243967307	-10.585303875104842	-10.111013518362562	-16.53346560279138	-12.788840586859415	-10.277056989320265	-29.049415414778935
POLR1F	-6.543989335258459	-22.70699855278734	-13.71063688313064	-5.455852410086294	-26.585560617446745	-11.158531042951928	-23.585702071373092
POLR1G	-15.15094181227342	-13.461807116722863	-12.590226519088144	1.0864714608210164	-15.348982625592676	-8.208516958799997	-8.118834484587062
POLR1H	-68.65840922526712	-76.72281697837647	-65.88628079626392	-28.6315768718986	-69.59371245182878	-57.163134824101775	-68.91743191935552
POLR2A	-7.397598349242173	-10.294517025487366	-8.143453469751478	87.49306592703222	-5.15111814684434	-13.430544903096518	-13.834598714463112
POLR2B	-1.5414835209379731	-2.2631038274837607	1.5420718082688296	2.0232784019346184	1.776344545595208	-0.9999325827014758	-2.1066206051289953
POLR2C	-48.46901710225028	-47.73869922328573	-42.76984629506791	-42.79459963192025	-39.149459221229876	-41.18274723119966	-45.22541311319523
POLR2D	11.335595758219675	11.461156718314733	-1.4701116270343775	-18.71351438317216	0.12141863228521999	12.852514802577147	-0.16124134176713767
POLR2E	-50.83195522146235	-54.58637757904348	-42.36194886978099	-11.496234348807079	-43.52212682868542	-48.34548546528279	-52.363184821939996
POLR2F	-23.39610495731253	-14.506760411390033	-4.220496291361158	-12.335579404777889	-24.956688196847892	1.8165005967034062	-6.519904091727454
POLR2G	-62.36074493794335	-57.36493640136419	-50.350819446957054	-58.41646582806185	-52.792421684428845	-49.62894499750134	-50.78613152649452
POLR2H	-29.02416495661552	-38.54195035263115	-31.6990999463115	-38.02531160323696	-30.135309997869406	-29.342107436946357	-29.890556135409376
POLR2I	-78.70902321232174	-53.750339215579146	-77.29831270441784	-75.17658392748919	-75.69172987865912	-68.58115959401832	-86.96943648634242
POLR2J	-67.6457561658766	-62.680518464800606	-61.75449876100298	-59.13731368009776	-51.01416622329355	-52.69649325676374	-64.03971464132847
POLR2J4	5.849156698534575	-9.126313061949773	-11.957794796545326		-19.360313531028048	7.828966298884744	5.754942388633911
POLR2K	-75.34341708475148	-68.80700368779512	-65.54641286174974	-65.72637189316742	-62.14523415233139	-48.17200566265124	-66.86989545520545
POLR2L	-73.56259235782596	-74.99009732889893	-75.25263991906034	-48.87706163542812	-75.72595528826521	-56.87619061366494	-84.28896117794842
POLR2M	-22.701188365967525	-37.2624938708263	-18.636183185975852	-8.895279264570831	-11.987359431352573	-17.015757336082743	-29.212985585151614
POLR3A	32.76743309770427	27.395881089718067	35.919959101689024	52.07132411839851	39.280544991715445	36.08862812311378	35.42235146241927
POLR3B	34.80971586521824	43.94765801437437	48.90718320711401	54.58491951083607	36.289837717223605	29.507115921375174	43.30165653143828
POLR3C	27.669064990245104	17.8107315567957	20.534145357734964	21.080338654572657	29.59598400923052	20.76262499264471	19.783693693860535
POLR3D	5.115718941499125	1.003250904107631	11.557416064705002	37.897711353863585	3.5896042901433347	28.585522088788828	13.857835935399798
POLR3E	8.077765458281362	-2.3174815549336785	10.247756841381062	37.26454979009841	9.93892931711153	-2.918261397420679	4.1131142205429825
POLR3F	15.73223459334448	5.225332891817359	5.73816797105156	21.848083955038362	-2.084127241859882	16.784761888427255	-0.043179550330499694
POLR3G	46.71599074668612	24.497350791697315	33.89093965028114	47.90115705444434	29.96658994875924	36.158275811118074	42.81722734986407
POLR3GL		-84.58725151519785	-76.2925016918263	-70.67041211570103	-71.14902390374817	-77.00855481160168	-84.86673082468386
POLR3H	-12.846170362131858	-12.225445970905653	-0.5188925912128042	18.39576018770957	-6.160887732904193	-2.0421601545208716	-15.716911028686354
POLR3K	-37.15875384624732	-28.13637027251419	-22.756192413595045	-18.671469694827863	-10.456361246784716	-2.2367035613698576	-30.732885025426768
POLRMT	-23.015563829698536	-31.363254438970444	-21.73070178933657	11.869155929044048	-14.77905732828792	-26.05348038640733	-22.3582038758625
POM121	23.324536645133648	23.755430421428365	15.566188995848805	27.50216951291153	34.88797640190592	6.988732369004225	18.605865058236446
POM121C	21.574311348717544	13.38556255180643	14.561977795198572	22.062654246956797	13.064040318095977	7.631416912923342	15.615244325652284
POM121L12							
POM121L2	1.6946696472319704	9.202270433986811	14.018288474810214	11.279038478787335	16.098778179315094	16.710049071901004	7.770978226067715
POMC	-35.028792118995725	-25.499038012644856	-38.96495634750843	1.994839113744737	-12.364516632879246	-28.35969690096308	-36.017071381649316
POMGNT1	-27.128084692417602	-30.119738193265427	-16.289164644416815	-5.473697355922447	-27.339946595090638	-13.557587375163031	-23.020478881039764
POMGNT2	-23.17384413319415	-26.88517728408491	-13.33334093541918	7.61551693954808	-14.774673303691898	-21.530369086121127	-39.31509903068914
POMK	39.69228183654888	28.834993880168902	33.907951607291096	44.43879902690698	37.28100412455791	36.331083755375964	41.00487827520688
POMP	-22.016713026340128	-28.42916844407594	-31.165049043758103	-34.10831935459103	-27.352867733362572	-29.771230029490837	-38.39758976709066
POMT1	1.4077365988384116	-2.9496872853313647	-1.6342717725395488	38.17968743403272	-7.4933901324456755	4.007640890886101	-3.697321283309691
POMT2	22.623922841158183	3.545330531697246	16.033104518013765	53.284824066789604	10.506790516028389	26.33865131383589	13.165205887451279
POMZP3	12.20717149664884	-9.394883020650298	-0.8798516348506382	57.98726343169791	-1.474784815918575	-17.189594347035495	-27.59988671003798
PON1	-23.1693646524637	9.370649512745427	28.914841019520924	4.465426995953926	-42.08938924561917	19.329689419939832	4.345674123935854
PON2	-4.481718265394164	-0.4968574816795268	1.1909703377622236	18.41033498804144	-5.230504139969156	1.171906411914648	-9.165033383543232
PON3	19.026167233922564	0.23023862011726237	44.42982816739291	45.596472119973754	-15.784901563663837	18.359969029120244	31.301598195972748
POP1	54.396500340169055	38.955526496398875	25.801118957547075	46.818186079327326	26.770368316563022	49.67529418144166	37.093669328399855
POP4	-48.8334960826479	-37.31126971333955	-37.16670686847977	1.9392908747676643	-39.08550093340582	-24.97820709153021	-39.82774186539006
POP5	-57.64754529962307	-50.044969014852896	-51.23209511748979	-3.633095272106239	-46.07556683605514	-20.789282880260245	-41.213526399968316
POP7		-43.04288499579041	-73.24962734224003		-79.42887975407099	-80.20640377567615	-78.78986397814766
POPDC2	-14.848950064586877	-5.898967332894927	-13.84039880198597	28.193718138064785	-36.63005987288096	-13.124271591522088	-56.17928885949078
POPDC3	13.926054539883568	43.63320261295675	16.895405336288466	16.940473650522723		8.673361298250073	-12.543445996983088
POR	1.3933247397669817	0.8065327129772726	-5.608035231757285	-3.144852098386849	0.5729976741838811	-3.1881088791644316	-12.2608991514726
PORCN	-60.547843468996305	-40.902278510078645	-38.61431055452373	6.26644558519031	-48.877602426029725	-39.098524025256765	-40.76798654080763
PORCN-DT	13.926054539883568	2.0194331258675504			5.819646450408323		
POSTN	41.033012499394246	24.14825462456686	91.37425601235758	57.44462782826682	-4.892199689313564	1.6315950344675514	0.8930878499699446
POT1	49.560264124251724	26.115896296691723	42.53403586001729	29.35007635006724	38.607948080623736	54.72023331259899	47.17823721364621
POT1-AS1	87.39514564670336	81.63983903420522	86.90222487426476		85.89270008795074	84.83066489247543	78.66823673578614
POTEA	10.831784344299253	5.078968844510586	29.552741922223134	24.926002332047716	26.01110576712868	25.883160922007125	13.335574414634932
POTEB							
POTEB3			7.32549535476445	6.8657990185619795	5.453166934212801		0.004451170657883023
POTEC	0.005219751539826704		1.7296411318150449			0.9787870925431796	
POTED							
POTEF	2.654187147567478	29.652921127166245	33.72153209109731	25.441743654139387	28.704472913296314	9.613825474717304	4.971957624855337
POTEF-AS1							
POTEG	8.780154311944525	0.004800537660217944	3.325251081085329		4.025974025974026		
POTEH			10.441502918687824		2.8775758666154867		
POTEH-AS1							
POTEI	0.005319148936170213	15.570930624310407	16.533117381297416	13.646963853260383	13.504837291116974	3.090526677254582	7.424272421302712
POTEJ	9.677311198525453	11.858362985748972	27.069303554684172	25.28029419678895	24.83982683982684	13.087521998540586	12.213226659779483
POTEM			0.004110827920743238	0.004267121826328142	5.29516761629575		0.004362240446693422
POU1F1							
POU2AF1	20.745412551394992	23.36694429840339	-26.96847015937832	12.520493459074238	-9.10258286113028	45.59221953718597	-33.75666443167766
POU2F1	63.326121222261165	51.75334396776634	53.19026848110851	75.30978713862473	61.31158711598482	56.31396953594711	60.48892185557544
POU2F1-DT			4.040943846090602				0.004362240446693422
POU2F2	43.820501001002995	47.433927227160645	5.092435257526404	43.87410764460166	11.860188376636984	48.34137821315317	32.78515327573223
POU2F3	35.41713107130517	9.016980963455794	41.969994032904275	39.25672978846069	28.04584568304542	-17.389136318455186	38.071206437603294
POU3F1	-16.371771426930184	0.004800537660217944	0.004110827920743238			-84.27345947344222	
POU3F2						2.8721444414734183	
POU3F4	0.005219751539826704	11.019567456230691	2.034057031210152	0.004434786465031709	5.035574929235539		
POU4F1		5.078968844510586	16.533117381297416	28.9310859825048	5.225108225108225	7.8725477733994325	13.03001221427325
POU4F2							
POU4F3							
POU5F1	1.6489361702127658		-6.448729287690876	15.512883054680918	-51.02398265120781	-12.282437294471407	-22.910403437649336
POU5F1B							
POU6F1	14.238762097202695	-5.3381648941572095	5.63089877853492	58.963089396202264	-18.419339138167167	9.909395604384919	-4.644668207078475
POU6F2	62.88348209625221	60.19617706237425	74.35853720910409	73.38774778006996	72.77385714927856	79.09537017281843	64.19438962270499
POU6F2-AS1					8.91164267626042		
POU6F2-AS2	14.866358812384359	3.7881162405409037	21.94616977225673		24.23772138031769	20.92169831448688	8.972793075107814
PP12613			7.369363225641464				
PP2D1	30.194949224180387	37.079352887523406	30.683219600427524	31.457222103691063	39.40798390975471	24.880301682132114	15.791461675202974
PPA1	-20.130150954345794	-21.668760303827014	-25.373487966700054	-24.421145169325797	-16.916361210299215	-31.16301037243933	-34.67768843694956
PPA2	6.209176002803758	14.96715229213983	17.864911857524774	55.25977526014804	4.303012340356744	14.375013930803235	10.231793566278256
PPAN-P2RY11							
PPARA	41.269544185482914	41.20679808984536	50.7020669418995	63.89844982999654	15.400252001638293	38.28127983394366	37.82003597604111
PPARD	11.918598716353316	1.0172858423519529	4.570455352536399	47.1307215525443	-3.8448839081065387	0.5399513345941216	-3.5589224158371167
PPARG	50.37489303201707	30.13981531625906	32.41759605019818	58.44551673835879	34.55788162535835	71.85538033299817	12.777330628940973
PPARGC1A	60.18242171120335	29.961794341688645	76.34144237405107	70.26761358749621	15.801913159233422	23.46753814340189	55.95846882598536
PPARGC1B	67.88902335251323	76.85935610979269	62.079647190588005	83.7465329635161	63.59806022347952	42.29902843898864	56.72856066158773
PPAT	25.59233246963879	20.182245110209116	26.492299296096263	24.5232597322714	37.39174588153437	33.56344882172619	30.158916060131343
PPCDC	23.214351036163478	37.4040284064398	34.22577673253063	36.760712195080245	40.34298158122676	47.15103059971943	34.499731273479746
PPCS	-37.28874503432944	-43.51157831072881	-35.165196740322656	-29.44277130237787	-41.36141286311414	-32.311007913210204	-42.350790074069764
PPDPF		-61.39798625992486	-63.68575617936929	-50.25907308252771	-67.84830914365769	-59.893509063169546	-54.50223306441495
PPDPFL		32.16989989889122	8.05447189359564	11.059287828504798	1.6218096438975607	10.279496479624493	5.383004711219683
PPEF1	54.276992760768124	50.37726358148893	57.839348844857355	58.39982931512695	60.27329527576752	65.64966929805846	45.816645288713374
PPEF1-AS1	3.085660009817575	5.512298818658605	18.305728088336785		16.350649350649352	15.392539811992961	2.870718669570382
PPEF2	18.27435014093329	16.89134808853119	31.71152518978606	28.791819894160913	28.863362588194803	22.79923191807126	12.177769743662633
PPFIA1	27.93310508172791	17.737643732011534	33.046217255889474	34.63971070079763	37.039479914735466	24.56975872902619	32.2543971925283
PPFIA2	35.518554676501424	67.53235122912282	79.16631148239706	77.80669938126734	72.01858544140424	83.09366332408791	89.40857063992468
PPFIA2-AS1	4.392630521307774	0.00475392992892203	19.83695652173913		14.214507454855493	25.25709409003627	9.31042708634226
PPFIA3	4.805139762412736	-6.662886681474458	20.549144004925015	41.07072408446356	9.250185963000604	-29.24951273645651	21.613276404954753
PPFIA4	39.692821097056935	54.09196369042624	46.418148105278625	74.08150202688287	27.174597137275217	25.207146279387995	32.65671920635806
PPFIBP1	17.023394013121745	11.245740277331493	17.853380926205546	30.728167275756505	22.058442824419544	16.74307509129656	21.050192517572924
PPFIBP2	12.996673652165342	10.922058875848407	30.03089006814207	55.33113851904957	17.296223884146215	12.351570169135812	2.1226471899360035
PPHLN1	12.767595130449251	14.357087515268418	9.786981958596314	5.925796351488145	21.585019822067366	15.415428393009037	14.869088765516054
PPIA	-29.26126308545669	-40.18152527332973	-29.933282877370885	-29.807943938086254	-32.09203153915716	-30.392238256208927	-34.96781617913187
PPIAL4C							
PPIAL4H							
PPIB	-40.75431111015426	-41.88650117018399	-42.414706828277964	-44.909053550841044	-37.240165147904456	-38.363601045245495	-44.59021731418003
PPIC		-50.64992066948498	-40.6060656290675	-18.53574341133207	-43.994530682748014	-40.97050802992176	-43.82684275587126
PPIC-AS1	11.353104425914047	28.401615195369438	11.080917874396135		17.09893468782308	25.25709409003627	14.313824715173176
PPID	-10.066864675213793	-12.654710539295706	-10.277124836442809	-0.7412564831801944	-10.65335770337525	-8.494567279430896	-11.579206020404797
PPIE	-12.921077965059865	-24.12274814464879	-4.058778132779992	-8.17703797063745	-8.117329638266476	-7.19720597445928	0.006330800982496498
PPIF	-43.13189130660266	-43.53595432974	-54.150836640734376	-40.740242545650545	-57.65277071912877	-61.252270782494826	-62.542661494405756
PPIG	16.103086360322436	10.525931621161149	10.978877330985284	9.789932514458883	12.95644265835891	16.545881240080263	14.174655849140052
PPIH	-9.458447890026008	-11.849596597265318	-16.802379678806965	-28.182843020139146	3.8011515335858874	-5.8363887898715205	-9.320282783634298
PPIL1	-49.78123078357379	-38.89855181265567	-22.968965875360972	-16.749602970502742	-32.52167109035173	-11.403196278448746	-29.915435888150185
PPIL2	-2.5164313985424798	-13.54680009093147	-2.249496722117186	19.37425035584298	0.4842846433486869	-0.2178928365731423	-1.7529004868871993
PPIL3	-3.134104588514731	-1.4495841513447232	1.6339674471104502	-6.088885982014048	3.6366903284902605	6.052031456339641	1.342338558687274
PPIL4	11.705468977092181	0.9458702058274469	14.368879780932986	16.06633668049301	8.798700551893518	16.94004427059498	11.146677172229701
PPIL6	45.67097268404066	19.899252051704963	56.28249936066831	51.82047984389552	49.967650628857	57.496212756370305	55.15905559103409
PPIP5K1	0.5656989256840319	0.507267343021951	20.655343950145266	31.660551330436107	13.56505893261334	-7.3660803261137175	3.069321345128813
PPIP5K2	28.169272225201432	21.187751480032162	21.99659937351933	19.1762965444494	29.914128358661486	27.98734682663755	26.63276650482024
PPL	0.5201172746738436	-12.93190980972436	57.41624754922854	45.65006756910625	-23.63257772602651	-21.489001119442193	9.951160094425958
PPM1A	13.568758805209626	9.018959671616813	12.592220859287536	8.695792482211232	6.955529132959924	15.231040799964958	8.059364630151322
PPM1B		-40.52408863622308	-62.247239284659315	-74.89476645169006	-70.36417347106521		-72.88527872947755
PPM1B-DT		12.18180134854711	10.975193930611201		9.252418645558487		
PPM1D	49.694728721855356	37.777129785406736	48.83440228162924	64.76040843891482	51.234982551842805	45.25872963538121	43.27828581830953
PPM1E	57.57169865746469	90.38229376257544	71.52777777777779	71.57670151482824	70.04388229220444	78.9972263708129	79.58032765010944
PPM1F	-4.775665239667902	-4.431874272832182	-9.686993708416253	30.10902232863686	-13.406558065512193	5.313600965363975	-11.863210807480208
PPM1F-AS1	25.346252492949816	21.187122736418512	43.63354037267081		34.59307359307359	46.9768230159739	25.921421743578907
PPM1G	-25.296463048413187	-25.560409466529677	-18.58372274067814	-12.614256155503867	-12.414015200641728	-23.542187660913015	-26.27876616537712
PPM1H	65.89263345642834	52.924396340854614	78.7146632718792	59.75180111042687	57.61120749147857	82.22859447647244	37.76405395366811
PPM1J			-12.121468103211456				
PPM1J-DT		39.73939909550889	4.040943846090602		4.467897977132806		
PPM1K	21.230876264032837	25.684109121512208	4.044475981087629	17.67587576380152	18.870743756715008	58.69082148830866	17.520456913628365
PPM1K-DT	45.1816604430702	52.47467716384235	55.45136816980649		54.1471732762013	51.22977207365756	38.47005113359718
PPM1L	55.93267402785246	45.376706678377836	76.10373585883748	77.41905758907058	65.92718030025986	43.59833285624059	40.55527685838899
PPM1L-DT	16.274032535553733		-11.541494843197327		-7.726624895084915	1.8736664918566142	-1.8894026531786396
PPM1M		-65.96951168278397	-59.71615517570183	-47.251722084361234	-73.81891702590914	-51.32959186321809	-65.8204761181977
PPM1N	11.138783084285574	8.225495902923925	-11.466933694299072	17.03697740601031	5.907993943818493	9.795524324023557	0.38529263704478645
PPME1	-1.7040601952567727	2.5270670927193635	17.0760947173291	21.7062972613285	25.137897074484087	-2.3917795602562393	7.5655204890519485
PPOX	-31.52217099093707	-24.671539495496496	-22.077559347926595	18.447257722113076	19.824469223918605	-16.559661928094997	-20.120964532364795
PPP1CA	-39.987520963516964	-35.60778813602642	-34.4834186977591	-32.00516535370768	-38.932216574291864	-38.81531699188369	-44.55435197266016
PPP1CB	-2.5886367612865513	-4.74656037704122	-3.9861570847608334	-3.352303412140884	-11.35678256290268	-5.916310819703085	-6.910621227075879
PPP1CB-DT	43.24344726829301	55.07652623749901	56.43115942028986		54.28067458268801	61.09910597008601	50.54347221272572
PPP1CC	-19.25072943818425	-24.62383732651311	-17.873439646886382	-17.631719246484735	-14.508496626925407	-20.227657764015305	-22.571733846925653
PPP1R10	-0.46505408817176885	-1.5331800680962289	1.0944843112424394	39.846189579803685	-1.621337909250542	8.187644935552456	-2.3002111229862976
PPP1R11	-66.81789747787731	-59.26483696043259	-43.43062674626625	1.3932605508053797	-56.49782473348954	-36.910242133411806	-49.56028025856348
PPP1R12A	27.607293362094723	15.332638696914245	17.677818767382533	17.084897848234007	18.900507963748694	20.216365043048356	6.342464461604862
PPP1R12A-AS1	21.131034362864725	4.262953665035585	30.58143547273982		31.800096191683792	30.800085342436528	27.86979704737152
PPP1R12A-AS2	42.03361137509269	54.26056338028169	52.65535759952263		57.17283896637664	52.86088337554191	47.8101594211559
PPP1R12B	40.01147260131997	40.25809543125321	16.888566758197655	57.597821133842764	34.14259310208594	37.86938797011949	3.1465932996812285
PPP1R12C	-19.396398937119656	-17.7536729507393	-14.429301761509436	1.2737403180502582	-15.349948875723584	-16.62240694641794	-14.280699508587034
PPP1R13B	46.56018589612701	7.85881393050353	20.067428491024955	78.60296276860132	24.82290037128763	13.664521244238102	18.957940382535128
PPP1R13B-DT	8.186170212765957	37.394366197183096	12.232574189095928		9.063412531480052	9.963729464476211	10.6567738925436
PPP1R13L	-5.249550677515543	-17.039856057120346	16.302665235761758	45.656952624853346	-18.325353216113598	-23.598740045920607	15.208181996303495
PPP1R14A	-70.35543683971396	-52.8897244284244	-51.72421684380953	8.935741242637722	-84.23047050834786	-30.631366140240026	-58.415551819174915
PPP1R14B	-76.55357278115835		-83.2557455492459	-68.49614036956356	-87.28995654980417	-91.80534683657825	-85.83571680985182
PPP1R14B-AS1					-1.3401087585776783	-11.050967042775332	13.03001221427325
PPP1R14C	47.056900522241264	4.215960944714084	62.586309777512575	62.065286963942825	43.02615728790226	-32.43141500543692	48.05230832921772
PPP1R14D	3.0888487662865654	11.06716729303088	17.49979445860396	20.59739705568594	14.710902930810683	6.266901317766236	-5.665195286198083
PPP1R15A	-49.07129357904549	-46.246442199692545	-37.59696010345645	-40.77918452665782	-27.14497468481649	-36.19175440502564	-48.30149672407987
PPP1R15B	-11.537129484166257	-20.207290924379556	-14.568793677594854	-12.012257152840263	-16.442664027943692	-11.893354184095543	-25.98448971426844
PPP1R15B-AS1	33.75695677565502	31.001872209687487	50.77146023356918		51.43614869420596	46.23853211009175	44.99856084830602
PPP1R16A	-52.7341913076613	-40.56344600681346	-21.229201148113198	32.46748635462253	-36.130366900858704	-28.697679624627426	-41.2391048061823
PPP1R16B	40.50931167839353	33.95329897605209	11.733678559255736	26.074256590794775	5.021428305732087	52.525547787764566	36.338717380029344
PPP1R17		41.414050955984415	8.948257204147962	16.940473650522723	0.37814053866540986	9.52925723486293	
PPP1R18	-56.25182122392981	-46.643556305987424	-35.377370507697336	-28.791542384419984	-59.951608191802364	-30.342732272401072	-46.12662896057786
