	Fetal	Placenta	Adult	marker
TGFB1	0.27610505677319314	0.2809487214424295	0.44294622178437737	
TGFB1I1	0.32677707688072755	0.009538588510580811	0.6636843346086917	
TGFB2	0.9743355230788248	0.012832238460587583	0.012832238460587583	
TGFB3	0.3841942044066748	0.012489859366550438	0.6033159362267747	
TGFBI	0.01947533766954373	0.01947533766954373	0.9610493246609126	
TGFBR1	0.7717614660410347	0.01731488279924813	0.21092365115971712	
TGFBR2	0.4454669399664218	0.039581532334855056	0.5149515276987232	
TGFBR3	0.7696427917113327	0.21742877747555556	0.012928430813111796	
TGFBR3L	0.6984346226266877	0.028032074942883897	0.2735333024304284	
TGFBRAP1	0.5978856420375955	0.22952156613139985	0.17259279183100454	
TGIF1	0.012694716079171262	0.5967762238173121	0.39052906010351673	
TGIF2	0.014728681721955874	0.014728681721955874	0.9705426365560882	
TGM1	0.2738612205070991	0.1607161884277591	0.5654225910651419	
TGM2	0.2756468375329513	0.010339903668478477	0.7140132587985702	
TGOLN2	0.03941513547155281	0.03941513547155281	0.9211697290568943	
TGS1	0.7837554455355514	0.1976985099727351	0.01854604449171352	
THADA	0.970652417533879	0.014673791233060477	0.014673791233060477	
THAP1	0.06482348433238365	0.026587304384037565	0.9085892112835788	
THAP10	0.2794632094443544	0.032367629553297736	0.6881691610023478	
THAP11	0.010315010240090822	0.010315010240090822	0.9793699795198183	
THAP12	0.09849696260777183	0.04466015313873695	0.8568428842534912	
THAP2	0.26178673092657606	0.015850703972140754	0.7223625651012832	
THAP3	0.03588528815441942	0.03588528815441942	0.9282294236911611	
THAP4	0.03656941725652212	0.03656941725652212	0.9268611654869557	
THAP5	0.015625521206280406	0.015625521206280406	0.9687489575874392	
THAP6	0.943023283452465	0.028488358273767472	0.028488358273767472	
THAP7	0.0117858355518723	0.0117858355518723	0.9764283288962554	
THAP7-AS1	0.8710881904829206	0.04340843704648214	0.08550337247059715	
THAP8	0.631417486374963	0.02278859153059765	0.3457939220944394	
THAP9	0.5563776104407133	0.4316401815712679	0.011982207988018875	
THBD	0.010286218002804482	0.010286218002804482	0.979427563994391	
THBS1	0.2116280530574392	0.013127785160745333	0.7752441617818154	
THBS2	0.8393233870533936	0.012260907976141062	0.14841570497046538	
THBS3	0.7778736631389086	0.01715394046664954	0.20497239639444184	
THBS4	0.7505043610048109	0.01258219702108836	0.23691344197410083	
THEM4	0.9625393265261845	0.018730336736907736	0.018730336736907736	
THEM6	0.011491256189909555	0.011491256189909555	0.9770174876201809	
THEMIS	0.9751740066620587	0.012412996668970666	0.012412996668970666	
THEMIS2	0.017383127269795573	0.017383127269795573	0.9652337454604089	
THG1L	0.13391795015836336	0.02070529721942708	0.8453767526222096	
THNSL2	0.258862133534834	0.33354549727231336	0.40759236919285263	
THOC1	0.871924704826219	0.10681033985600012	0.021264955317780866	
THOC2	0.9442209615239413	0.027889519238029313	0.027889519238029313	
THOC3	0.020070182669782447	0.16823094186494084	0.8116988754652767	
THOC5	0.8334617830365084	0.029311267727730322	0.13722694923576123	
THOC6	0.007736410311994252	0.2863826342285646	0.7058809554594411	
THOC7	0.014310514079921517	0.5697182280633266	0.4159712578567519	
THOP1	0.10141189049457607	0.7915854670868241	0.10700264241859979	
THRA	0.37043380764300915	0.017115751391647577	0.6124504409653433	
THRAP3	0.34628229666199384	0.6149045621113386	0.03881314122666747	
THRB	0.5544525507345348	0.43793380025090767	0.007613649014557528	
THSD1	0.9630543349538903	0.018472832523054834	0.018472832523054834	
THSD4	0.9800142541001012	0.009992872949949449	0.009992872949949449	
THSD7A	0.9805825242718447	0.009708737864077669	0.009708737864077669	
THUMPD1	0.20380427378824484	0.1002960442041615	0.6958996820075938	
THUMPD2	0.8760766230535127	0.1127399381617215	0.011183438784765786	
THUMPD3	0.08370845144610138	0.05321181984247515	0.8630797287114235	
THUMPD3-AS1	0.9614728886509342	0.01926355567453292	0.01926355567453292	
THY1	0.13901362919392318	0.011011534019145196	0.8499748367869316	
THYN1	0.01348370057138127	0.01348370057138127	0.9730325988572375	
TIAL1	0.4557024984621066	0.5186285168350271	0.025668984702866302	
TIAM1	0.5886193755847046	0.4044203284309446	0.006960295984350897	
TIAM2	0.9805657675959072	0.009717116202046407	0.009717116202046407	
TICAM1	0.47711030895262274	0.013285688104257481	0.5096040029431198	
TICRR	0.4753480254611718	0.5187072152758481	0.005944759262980167	
TIE1	0.5138268460084751	0.011865347984418864	0.4743078060071061	
TIFA	0.01964245331923199	0.24961307781144976	0.7307444688693183	
TIGD1	0.8177252808128536	0.02880128128971027	0.15347343789743617	
TIGD2	0.008003815502696476	0.6495548183978723	0.3424413660994312	
TIGD5	0.25378524269184094	0.021748917405374567	0.7244658399027846	
TIGD6	0.07045238262640106	0.043169450057748554	0.8863781673158504	
TIGD7	0.9466946004278247	0.026652699786087596	0.026652699786087596	
TIGIT	0.25991375836045977	0.01856598801222368	0.7215202536273165	
TIMD4	0.5237611285645847	0.01690994657089479	0.45932892486452054	
TIMELESS	0.5113121814078956	0.46691126949539535	0.021776549096709077	
TIMM10	0.010278238371317834	0.010278238371317834	0.9794435232573643	
TIMM13	0.009360687073911215	0.19131004163962542	0.7993292712864634	
TIMM17A	0.019379108462968427	0.3627673640525083	0.6178535274845233	
TIMM17B	0.009459348495969425	0.1867184990162226	0.803822152487808	
TIMM21	0.44197410127217535	0.4023832051145171	0.15564269361330751	
TIMM22	0.07742541504122766	0.04486606240022378	0.8777085225585486	
TIMM23	0.030323046704008906	0.2312864304471795	0.7383905228488116	
TIMM29	0.1896635956557212	0.439295036956836	0.3710413673874428	
TIMM44	0.5484671321944208	0.017067314618503023	0.434465553187076	
TIMM50	0.019493306382521145	0.3705075458389656	0.6099991477785132	
TIMM8A	0.013798620515366324	0.3878903875362818	0.5983109919483519	
TIMM8B	0.012269168028634328	0.012269168028634328	0.9754616639427314	
TIMM9	0.030362207081289967	0.030362207081289967	0.93927558583742	
TIMMDC1	0.2813725723916903	0.3841751054187284	0.3344523221895813	
TIMP1	0.009708737864077669	0.009708737864077669	0.9805825242718447	
TIMP2	0.02335849789768389	0.02335849789768389	0.9532830042046322	
TIMP3	0.05703162743999938	0.05703162743999938	0.8859367451200013	
TIMP4	0.014825617199304888	0.014825617199304888	0.9703487656013902	
TINAGL1	0.007236215696881118	0.26190599891812594	0.7308577853849929	
TINCR	0.2023330623042677	0.4844899441162843	0.3131769935794479	
TINF2	0.012976130948328286	0.012976130948328286	0.9740477381033434	
TIPARP	0.30577775594226986	0.028611051163473185	0.665611192894257	
TIPARP-AS1	0.8561899687340739	0.07190501563296305	0.07190501563296305	
TIPIN	0.9606863318092439	0.019656834095378037	0.019656834095378037	
TIPRL	0.2303225707163622	0.06222188572376225	0.7074555435598756	
TIRAP	0.6461259132500774	0.33523460653895804	0.018639480210964534	
TJAP1	0.2983807382817454	0.5650590238852391	0.13656023783301566	
TJP1	0.9736154011176399	0.013192299441180045	0.013192299441180045	
TJP2	0.006817896811904748	0.39783913911297664	0.5953429640751187	
TJP3	0.41198444045819266	0.36272025207382147	0.2252953074679858	
TK1	0.20146423544832703	0.4485697966542964	0.3499659678973765	
TK2	0.288555220652008	0.024006860521000036	0.6874379188269919	
TKFC	0.041593396789022526	0.020020588994463247	0.9383860142165142	
TKT	0.015079750934599515	0.4079369754255159	0.5769832736398847	
TLCD1	0.049499695522141694	0.3969200500059382	0.5535802544719202	
TLCD2	0.3970596780256441	0.013809762990283855	0.589130558984072	
TLE1	0.6423143829350194	0.34663024124947467	0.01105537581550593	
TLE2	0.5864392790287654	0.011484259423598826	0.4020764615476359	
TLE3	0.3266520912163694	0.440877843398854	0.2324700653847765	
TLE4	0.9561876455956057	0.021906177202197154	0.021906177202197154	
TLE6	0.2747007521503297	0.6074492767759474	0.117849971073723	
TLK1	0.40752592923986386	0.5829148297938279	0.009559240966308257	
TLK2	0.9616650198874406	0.019167490056279716	0.019167490056279716	
TLL1	0.9787973154007614	0.01060134229961929	0.01060134229961929	
TLL2	0.611744761229095	0.37923031606384594	0.009024922707059034	
TLN1	0.053773622898208216	0.053773622898208216	0.8924527542035836	
TLN2	0.9773550575473836	0.01132247122630818	0.01132247122630818	
TLNRD1	0.08702266832555977	0.01459402153496245	0.8983833101394777	
TLR1	0.4687776002261417	0.017945509648461998	0.5132768901253962	
TLR10	0.23944330692926882	0.023846230812793235	0.736710462257938	
TLR2	0.36351369388956334	0.014436658904460963	0.6220496472059757	
TLR3	0.04676898425691802	0.5545408070079312	0.3986902087351508	
TLR5	0.9460253868241136	0.02698730658794314	0.02698730658794314	
TLR7	0.6760583482561034	0.03205626983185572	0.29188538191204066	
TLR8	0.01651473985898785	0.01651473985898785	0.9669705202820242	
TM2D1	0.8512403829546463	0.045644315580720775	0.1031153014646328	
TM2D2	0.015674816516252413	0.015674816516252413	0.9686503669674952	
TM2D3	0.026451399068968418	0.026451399068968418	0.9470972018620631	
TM4SF1	0.009950309368304272	0.009950309368304272	0.9800993812633916	
TM4SF18	0.2984683904663429	0.012296679234061539	0.6892349302995956	
TM4SF19-AS1	0.9464757365821761	0.026762131708911938	0.026762131708911938	
TM6SF1	0.693138080657695	0.020080285157438916	0.2867816341848661	
TM7SF2	0.010287234630062668	0.21290672152713394	0.7768060438428034	
TM7SF3	0.13348515990985	0.039806718398567524	0.8267081216915826	
TM9SF2	0.0620085722653776	0.4581032591938018	0.4798881685408207	
TM9SF3	0.15297600191665298	0.6708404737226925	0.17618352436065438	
TM9SF4	0.4817632260648493	0.29045339306886087	0.22778338086628988	
TMA16	0.8305065324173422	0.13534218449996352	0.03415128308269429	
TMA7	0.017092837661567196	0.017092837661567196	0.9658143246768656	
TMBIM1	0.011274263809589513	0.28698482370589623	0.7017409124845142	
TMBIM6	0.019901916867088292	0.3271872314068794	0.6529108517260324	
TMC1	0.4507243660198145	0.5438905787450856	0.005385055235099858	
TMC3-AS1	0.976642068349362	0.011678965825319005	0.011678965825319005	
TMC4	0.33349891730426345	0.26305841017077347	0.4034426725249632	
TMC5	0.6669650342063694	0.20041117983369555	0.132623785959935	
TMC6	0.6825328393411496	0.023065577889833107	0.29440158276901723	
TMC7	0.9707353411622716	0.014632329418864205	0.014632329418864205	
TMC8	0.5167478303720492	0.02733419323675593	0.45591797639119475	
TMCC1	0.8203233363329455	0.16665006806700433	0.013026595600050166	
TMCC2	0.9786940471146568	0.010652976442671599	0.010652976442671599	
TMCC3	0.9705055432745412	0.01474722836272939	0.01474722836272939	
TMCO1	0.03231003235167198	0.03231003235167198	0.935379935296656	
TMCO3	0.8608221742126161	0.02216105438680509	0.11701677140057881	
TMCO4	0.47771189767263683	0.512926963527186	0.00936113880017719	
TMCO6	0.01449894237265389	0.13372139041080125	0.8517796672165449	
TMED1	0.008266078422954378	0.3102221222172332	0.6815117993598123	
TMED10	0.025778624454695115	0.3439276972330237	0.6302936783122811	
TMED2	0.011460150112955746	0.41707211497961305	0.5714677349074312	
TMED3	0.22688390032900524	0.5124085227826511	0.26070757688834356	
TMED4	0.01382040696811085	0.45455180461623645	0.5316277884156526	
TMED5	0.714890923738126	0.10170902621416143	0.18340005004771265	
TMED7	0.008140730679373246	0.24557295103863092	0.7462863182819959	
TMED8	0.9473677154384367	0.026316142280781614	0.026316142280781614	
TMED9	0.008075304987378955	0.30035822454578004	0.6915664704668409	
TMEM100	0.17400735989064836	0.012271719830312682	0.8137209202790389	
TMEM101	0.018092624489593524	0.018092624489593524	0.9638147510208129	
TMEM104	0.8150243263331008	0.016787842699276488	0.16818783096762271	
TMEM106A	0.9650669826639566	0.017466508668021647	0.017466508668021647	
TMEM106B	0.3574433842795884	0.032326114198815606	0.6102305015215961	
TMEM106C	0.009465411582083657	0.2035380709601287	0.7869965174577876	
TMEM107	0.3222426635920658	0.020078931115401624	0.6576784052925326	
TMEM108	0.5694458191092251	0.42461444802749543	0.005939732863279435	
TMEM109	0.009203319638351989	0.10829940801698229	0.8824972723446657	
TMEM11	0.017142783469277705	0.4449020776575292	0.5379551388731932	
TMEM115	0.010560037532582682	0.04635476456257962	0.9430851979048377	
TMEM116	0.6336207505405728	0.3513603641464659	0.015018885312961435	
TMEM117	0.7830035015498648	0.2090720028461265	0.007924495604008732	
TMEM119	0.012355810348612746	0.012355810348612746	0.9752883793027745	
TMEM120A	0.014956605004533136	0.014956605004533136	0.9700867899909337	
TMEM120B	0.9778921158201873	0.011053942089906357	0.011053942089906357	
TMEM121	0.18941962933871506	0.023178986365779114	0.7874013842955059	
TMEM123	0.05165546660326427	0.05165546660326427	0.8966890667934715	
TMEM125	0.008208876070092805	0.2590757870116172	0.7327153369182899	
TMEM126A	0.01604641884848892	0.01604641884848892	0.9679071623030221	
TMEM126B	0.028786226713027597	0.028786226713027597	0.9424275465739448	
TMEM127	0.01950749928349289	0.01950749928349289	0.9609850014330141	
TMEM128	0.022784060919840515	0.022784060919840515	0.9544318781603189	
TMEM129	0.01105947433762416	0.01105947433762416	0.9778810513247517	
TMEM131	0.9458278226006698	0.027086088699665094	0.027086088699665094	
TMEM131L	0.9720575780727291	0.013971210963635423	0.013971210963635423	
TMEM132A	0.1667020296400812	0.47201600022175777	0.36128197013816105	
TMEM132B	0.9732567401460609	0.013371629926969547	0.013371629926969547	
TMEM132C	0.9775004464315635	0.011249776784218212	0.011249776784218212	
TMEM134	0.04101149705783589	0.46682404613037604	0.49216445681178805	
TMEM135	0.9705041635397552	0.01474791823012239	0.01474791823012239	
TMEM138	0.2544305992305336	0.4988194260944826	0.24674997467498386	
TMEM139	0.0937447514978656	0.5499698376161114	0.35628541088602295	
TMEM140	0.04285348566202764	0.018081644715223617	0.9390648696227487	
TMEM143	0.7849626862730444	0.020314568523878192	0.19472274520307734	
TMEM144	0.9530968903156204	0.023451554842189783	0.023451554842189783	
TMEM147	0.009708737864077669	0.009708737864077669	0.9805825242718447	
TMEM147-AS1	0.014561856285699098	0.014561856285699098	0.9708762874286018	
TMEM14A	0.01523368897071967	0.16607898294651322	0.8186873280827671	
TMEM14C	0.017088847696538546	0.017088847696538546	0.9658223046069229	
TMEM150A	0.009817333132519684	0.21440774057689715	0.7757749262905831	
TMEM150B	0.7120094659753098	0.018301751405256174	0.2696887826194339	
TMEM150C	0.3462206035729854	0.3230693182311564	0.33071007819585824	
TMEM154	0.5583855860080114	0.2035552853548474	0.2380591286371411	
TMEM156	0.9163096105267747	0.016214357938449667	0.06747603153477567	
TMEM160	0.01115968653150779	0.01115968653150779	0.9776806269369844	
TMEM161A	0.4729555119342309	0.015435444123209404	0.5116090439425597	
TMEM161B	0.7349870695231693	0.25184478113925624	0.01316814933757448	
TMEM163	0.976456258428045	0.01177187078597753	0.01177187078597753	
TMEM164	0.9504125406059507	0.02479372969702463	0.02479372969702463	
TMEM165	0.8877075290594069	0.04986574294950965	0.06242672799108343	
TMEM167A	0.026382271818532674	0.28870380585345035	0.684913922328017	
TMEM167B	0.01299703605990434	0.10128275973455311	0.8857202042055426	
TMEM168	0.5920784802940804	0.3898051827690748	0.018116336936844845	
TMEM169	0.950046958850134	0.02497652057493298	0.02497652057493298	
TMEM17	0.38049562101328205	0.019402982190689422	0.6001013967960286	
TMEM170B	0.9569935763768865	0.0215032118115567	0.0215032118115567	
TMEM175	0.2953834136787698	0.01669108668949428	0.687925499631736	
TMEM176A	0.010681695534022045	0.010681695534022045	0.9786366089319559	
TMEM176B	0.011587335032953151	0.011587335032953151	0.9768253299340937	
TMEM177	0.3761882669163846	0.021603131170945693	0.6022086019126698	
TMEM178A	0.6973872229781818	0.01975356603814594	0.2828592109836724	
TMEM179B	0.012161269041030936	0.15150511064478103	0.836333620314188	
TMEM18	0.4417714220379275	0.04347285159963213	0.5147557263624404	
TMEM181	0.9664059952368383	0.01679700238158083	0.01679700238158083	
TMEM182	0.7927041641761016	0.19777755463068153	0.009518281193216812	
TMEM183A	0.02565332355260131	0.21341565950244695	0.7609310169449518	
TMEM184A	0.2885411828172501	0.3899389148632222	0.32151990231952776	
TMEM184B	0.4742109375628612	0.2974840303205307	0.22830503211660808	
TMEM184C	0.6751726827245106	0.03258789281300399	0.29223942446248546	
TMEM185A	0.7024301742943542	0.04728724561100118	0.2502825800946446	
TMEM185B	0.015612483558363184	0.015612483558363184	0.9687750328832736	
TMEM186	0.012457536668229201	0.29615997693248786	0.691382486399283	
TMEM187	0.19195244629940203	0.019050663581867692	0.7889968901187303	
TMEM19	0.015161138069365025	0.015161138069365025	0.9696777238612699	
TMEM191B	0.1931643089402831	0.7848362389993859	0.021999452060330903	
TMEM191C	0.04736387204891572	0.94013950181936	0.012496626131724328	
TMEM192	0.8026814256960226	0.019742564799024503	0.17757600950495286	
TMEM198	0.14928246956750094	0.019413016806509194	0.83130451362599	
TMEM200A	0.9692414532150747	0.01537927339246262	0.01537927339246262	
TMEM200B	0.11001364322306255	0.01981258708503683	0.8701737696919007	
TMEM201	0.6788297838130055	0.02261418099846383	0.29855603518853063	
TMEM202-AS1	0.9695656874556838	0.01521715627215809	0.01521715627215809	
TMEM203	0.009928656486743005	0.009928656486743005	0.980142687026514	
TMEM204	0.08860784050649298	0.011325000955571068	0.9000671585379361	
TMEM208	0.010470265097557198	0.09888213837988091	0.8906475965225619	
TMEM209	0.938348557611573	0.03082572119421347	0.03082572119421347	
TMEM214	0.011318824946788488	0.3830820946700993	0.6055990803831123	
TMEM216	0.01588245904535846	0.01588245904535846	0.9682350819092831	
TMEM218	0.5053460243461484	0.021867561147468528	0.47278641450638315	
TMEM219	0.0171310636208102	0.0171310636208102	0.9657378727583795	
TMEM220	0.798607915702204	0.01458286169345662	0.18680922260433944	
TMEM222	0.01780466568906222	0.1112617397481583	0.8709335945627795	
TMEM223	0.38076177870670097	0.02254474595716739	0.5966934753361316	
TMEM225B	0.8466067178336822	0.0766966410831589	0.0766966410831589	
TMEM229B	0.9567644494804207	0.021617775259789623	0.021617775259789623	
TMEM230	0.03378288003112803	0.03378288003112803	0.9324342399377439	
TMEM232	0.9790061870806133	0.010496906459693384	0.010496906459693384	
TMEM234	0.5360531910108971	0.017413575558786684	0.44653323343031615	
TMEM236	0.9592305060438391	0.020384746978080417	0.020384746978080417	
TMEM237	0.8604326298373293	0.12022079014544326	0.019346580017227312	
TMEM238	0.1071443304535178	0.013111085600910448	0.8797445839455716	
TMEM240	0.27037348993655136	0.01775640827519968	0.7118701017882488	
TMEM241	0.8338656274906395	0.15668166942513284	0.009452703084227635	
TMEM242	0.9589003719231141	0.020549814038442932	0.020549814038442932	
TMEM243	0.0521399660977548	0.22616927771826356	0.7216907561839816	
TMEM245	0.9415868521983688	0.02920657390081559	0.02920657390081559	
TMEM248	0.09568595295919503	0.031902740840216354	0.8724113062005887	
TMEM25	0.09910110307608663	0.4617813205002835	0.43911757642363	
TMEM250	0.010355566429966215	0.20554624054684376	0.7840981930231901	
TMEM254	0.012623472533342105	0.3449051731695214	0.6424713542971364	
TMEM254-AS1	0.45955142861605314	0.5312349880997244	0.009213583284222409	
TMEM255A	0.9532403742047729	0.023379812897613518	0.023379812897613518	
TMEM255B	0.7997578315808141	0.015391610179765295	0.18485055823942056	
TMEM258	0.013399449076992184	0.013399449076992184	0.9732011018460156	
TMEM259	0.023998423824000234	0.023998423824000234	0.9520031523519995	
TMEM26	0.9770362062949558	0.0114818968525221	0.0114818968525221	
TMEM260	0.9468484247881596	0.037199151038666105	0.015952424173174336	
TMEM263	0.4829301607836711	0.3838397513598472	0.1332300878564817	
TMEM266	0.6226995005662718	0.3686440276838763	0.008656471749851959	
TMEM267	0.4504816801606548	0.249957733384454	0.2995605864548911	
TMEM268	0.6553447878149345	0.026892510613841708	0.3177627015712238	
TMEM273	0.22776300655082551	0.018735487568363754	0.7535015058808107	
TMEM30A	0.03454999098960673	0.03454999098960673	0.9309000180207865	
TMEM30B	0.007003647377672594	0.39360199058649126	0.5993943620358362	
TMEM33	0.2664858162860383	0.3304688257031264	0.4030453580108353	
TMEM35A	0.3931769554667773	0.011895775434697688	0.5949272690985249	
TMEM37	0.028756957700595852	0.013196398988226755	0.9580466433111774	
TMEM38A	0.7718330681786145	0.014595277071738256	0.21357165474964734	
TMEM38B	0.9651182907457084	0.01744085462714579	0.01744085462714579	
TMEM39A	0.5505638682682632	0.4322615928585176	0.017174538873219104	
TMEM39B	0.635127347525882	0.23894630323383537	0.12592634924028276	
TMEM40	0.2746520501099338	0.5089935326140742	0.216354417275992	
TMEM41A	0.37762997848880786	0.19453492836933042	0.4278350931418617	
TMEM41B	0.5360911174678346	0.45182989595126877	0.012078986580896796	
TMEM43	0.017208251393376107	0.03165281554785401	0.9511389330587698	
TMEM44	0.9681763240843599	0.01591183795782002	0.01591183795782002	
TMEM44-AS1	0.16014155044377942	0.2691844454528982	0.5706740041033224	
TMEM45A	0.5365505577534572	0.009333389269557669	0.4541160529769851	
TMEM45B	0.3329040258998223	0.012869274148660256	0.6542266999515174	
TMEM47	0.25662509987996374	0.01250059577539217	0.7308743043446441	
TMEM50A	0.028200899452024766	0.028200899452024766	0.9435982010959504	
TMEM50B	0.5421480389352411	0.02608701527359149	0.43176494579116736	
TMEM51	0.7616575268507161	0.012663311795360531	0.22567916135392346	
TMEM51-AS1	0.9559077060480412	0.02204614697597936	0.02204614697597936	
TMEM52B	0.28666093607349724	0.7024991977347285	0.010839866191774197	
TMEM53	0.6369416911757059	0.022730527308002405	0.3403277815162917	
TMEM54	0.005787881460007119	0.40963609107927396	0.584576027460719	
TMEM59	0.024621081584367963	0.17926096116127704	0.7961179572543551	
TMEM60	0.01270696278486228	0.01270696278486228	0.9745860744302755	
TMEM62	0.8539105270165906	0.1271166862603105	0.01897278672309893	
TMEM63A	0.9122618431288688	0.043869078435565534	0.043869078435565534	
TMEM63B	0.5867045773515056	0.0180786353285405	0.39521678731995386	
TMEM63C	0.5874820681490385	0.016686708102914546	0.39583122374804697	
TMEM64	0.7734453875165231	0.018977246312108342	0.20757736617136846	
TMEM65	0.9671646007220573	0.01641769963897131	0.01641769963897131	
TMEM67	0.9728489492129783	0.01357552539351088	0.01357552539351088	
TMEM68	0.6854870726799891	0.2988550251283073	0.015657902191703543	
TMEM69	0.014905320362804736	0.2624568899458328	0.7226377896913625	
TMEM70	0.016599235696531916	0.016599235696531916	0.9668015286069361	
TMEM71	0.8388799201888278	0.01532977671233483	0.1457903030988373	
TMEM74B	0.13573190428839355	0.6037617616623773	0.26050633404922924	
TMEM79	0.12810977124034026	0.06567113501202232	0.8062190937476373	
TMEM86A	0.132025826691979	0.012906671652390699	0.8550675016556303	
TMEM86B	0.08278616924892289	0.009768141079493326	0.9074456896715839	
TMEM87A	0.6578218563652846	0.22716209855645222	0.11501604507826332	
TMEM87B	0.7333517887720676	0.24974136459177518	0.016906846636157134	
TMEM88	0.012238301889760706	0.012238301889760706	0.9755233962204786	
TMEM8B	0.9520904433435472	0.02395477832822637	0.02395477832822637	
TMEM9	0.02097376348301591	0.02097376348301591	0.9580524730339681	
TMEM92	0.38407522997371146	0.009742048189325529	0.606182721836963	
TMEM94	0.3514220063101306	0.508541702482922	0.1400362912069475	
TMEM97	0.010498090769664062	0.18389163476939954	0.8056102744609365	
TMEM98	0.38108723758890145	0.014320142253278696	0.6045926201578199	
TMEM9B	0.013813576271347772	0.19254237931641432	0.793644044412238	
TMEM9B-AS1	0.9656749926699262	0.017162503665036903	0.017162503665036903	
TMF1	0.810223130704563	0.17085286842958503	0.01892400086585185	
TMIGD2	0.38000253707413256	0.01740111881174184	0.6025963441141255	
TMIGD3	0.7742812791070538	0.014313578531225748	0.21140514236172037	
TMLHE	0.9683225715613558	0.015838714219322075	0.015838714219322075	
TMOD1	0.7668400341799866	0.011648147570164672	0.22151181824984872	
TMOD2	0.9615115370958157	0.019244231452092107	0.019244231452092107	
TMOD3	0.9579978328404363	0.021001083579781827	0.021001083579781827	
TMPO	0.4331316704500135	0.46811571202373115	0.09875261752625532	
TMPO-AS1	0.562138812807143	0.021955307643710488	0.4159058795491465	
TMPRSS12	0.3168255096671218	0.6756462966257315	0.007528193707146829	
TMPRSS13	0.18566522582807346	0.43201886598189604	0.3823159081900305	
TMPRSS2	0.4546754521920624	0.011628984186735348	0.5336955636212023	
TMPRSS3	0.2531695674625195	0.009316553512606383	0.7375138790248741	
TMPRSS4	0.8011109919535223	0.016235614080471472	0.1826533939660062	
TMSB10	0.009082760333144209	0.142746377503342	0.8481708621635137	
TMSB15B	0.941760946312569	0.029119526843715472	0.029119526843715472	
TMSB4X	0.014668697946174748	0.014668697946174748	0.9706626041076505	
TMTC1	0.9718733319930732	0.014063334003463372	0.014063334003463372	
TMTC2	0.84643609521051	0.14479179062573597	0.008772114163754108	
TMTC3	0.9104998731763296	0.07224503559963791	0.017255091224032452	
TMTC4	0.9547052774071512	0.022647361296424393	0.022647361296424393	
TMUB1	0.00809587426383422	0.30977135967307495	0.6821327660630908	
TMUB2	0.02152389102623817	0.02152389102623817	0.9569522179475236	
TMX1	0.6310978406153358	0.0446608383256619	0.32424132105900216	
TMX3	0.9225843493338581	0.03870782533307093	0.03870782533307093	
TMX4	0.20911272195295652	0.033796136745693595	0.7570911413013498	
TNC	0.5662817516867626	0.030917362770737873	0.40280088554249943	
TNF	0.25939577161417066	0.014859313694657822	0.7257449146911716	
TNFAIP1	0.012763806165930714	0.3932812890364506	0.5939549047976186	
TNFAIP2	0.010327572978438032	0.010327572978438032	0.9793448540431239	
TNFAIP3	0.16054518619799266	0.013884197941877126	0.8255706158601301	
TNFAIP6	0.5346601916065918	0.02227156122012857	0.44306824717327975	
TNFAIP8	0.3924563248052996	0.5979450962499842	0.00959857894471621	
TNFAIP8L1	0.5200462781480173	0.013996890778330977	0.46595683107365166	
TNFAIP8L3	0.44873120666453237	0.0124755973751503	0.5387931959603174	
TNFRSF10A	0.4813102408268203	0.017013315086622658	0.5016764440865572	
TNFRSF10B	0.5534659554963869	0.019948407717865203	0.4265856367857478	
TNFRSF10D	0.6172486495382864	0.013013206013539213	0.3697381444481745	
TNFRSF11A	0.9712425670475833	0.014378716476208352	0.014378716476208352	
TNFRSF11B	0.34107270588078487	0.008463132508943203	0.650464161610272	
TNFRSF12A	0.006924956042306893	0.3194043390473283	0.6736707049103648	
TNFRSF14	0.40148198558982584	0.007252927786785128	0.5912650866233891	
TNFRSF14-AS1	0.7410180410620996	0.021798133092334124	0.23718382584556627	
TNFRSF18	0.047928372576392826	0.009902584850662484	0.9421690425729446	
TNFRSF19	0.96761495926085	0.016192520369574987	0.016192520369574987	
TNFRSF1A	0.024028768155506534	0.024028768155506534	0.9519424636889869	
TNFRSF1B	0.37698910586810963	0.018523173016505575	0.6044877211153847	
TNFRSF21	0.5415926741732524	0.025996718664312718	0.43241060716243485	
TNFRSF25	0.34025124337530555	0.009484199416008652	0.6502645572086858	
TNFRSF4	0.014541435545501828	0.014541435545501828	0.9709171289089963	
TNFRSF8	0.968117568873385	0.01594121556330748	0.01594121556330748	
TNFRSF9	0.9298777013209777	0.03506114933951114	0.03506114933951114	
TNFSF10	0.010261157926707768	0.3525321907275147	0.6372066513457776	
TNFSF13B	0.9660539062905353	0.016973046854732318	0.016973046854732318	
TNFSF14	0.2799855218735232	0.012792938044984926	0.7072215400814917	
TNFSF15	0.8020591405761951	0.021193636228983827	0.17674722319482106	
TNFSF4	0.9651974856222656	0.01740125718886717	0.01740125718886717	
TNFSF8	0.6145945862226435	0.016917402218117605	0.3684880115592389	
TNIK	0.9784649868045806	0.010767506597709697	0.010767506597709697	
TNIP1	0.03322500219521797	0.03322500219521797	0.933549995609564	
TNIP2	0.04643994197305513	0.2955930912201162	0.6579669668068286	
TNIP3	0.968713168850435	0.015643415574782504	0.015643415574782504	
TNK1	0.19173132588473307	0.014835924161054332	0.7934327499542125	
TNK2	0.43952426210397183	0.3484806304221311	0.21199510747389694	
