gene	logFC	logCPM	F	PValue	FDR
ABCC2	3.10595678195182	2.87633450637053	1.07529869112934	0.314840045543394	0.499954331580482
ABCC3	0.480979369788588	6.0335906785455	0.345806511988828	0.565407981471046	0.728378226807273
ABCC4	1.04590204108504	2.88256611776299	2.59995260027043	0.1258844545736	0.272438711739695
ABCC5	-0.48020912915289	3.46510756457397	0.554863260973669	0.467368725869913	0.643801378684086
ABCC6	1.92503287647948	3.50541228009497	6.70135811535972	0.0200056180559367	0.0859489836023917
ABCC6P1	4.18283828006403	3.24937358579727	19.7827268355391	0.000390468358452962	0.00794470464439525
ABCC6P2	1.82289252307384	2.48787468934909	7.91762809988418	0.0121894641624837	0.0632591157397862
ABCC8	2.27537482069372	0.689388349309366	1.1074149699043	0.303002378681379	0.486764195966851
ABCD1	-2.9429395027302	2.53769259522953	8.79352470564387	0.00745459214563779	0.0470868434929386
ABCD3	-0.0288160843359988	5.13503970448417	0.00677943810255023	0.935482087586707	0.981464312833713
ABCD4	0.582056009776163	4.75694022160947	1.92419112120432	0.185601001206933	0.355972583459174
ABCE1	1.08615523844112	5.00672717264112	6.78053635098409	0.0198530993397607	0.0855679024436384
ABCF1	-0.460993915853184	5.32984635675099	2.19579666378082	0.15931998588784	0.321231780158544
ABCF2	0.0572041915140532	3.65901153276149	0.0158562885692059	0.901404681048398	0.960955376999119
ABCF3	0.203799166577442	4.25695648677098	0.231668506938349	0.637178683339657	0.782696906841835
ABCG1	-3.7328776162792	3.0997122935419	45.1852381136256	1.26781499658326e-06	0.000287676975147792
ABCG2	-3.04618083525026	4.41620551256022	9.11068232869088	0.00833053318336932	0.0505625653998001
ABCG5	1.40472867561693	4.26382493368196	0.121602641303172	0.731977594528382	0.852086625232763
ABCG8	1.72882789429014	2.45158300704613	0.351294799906934	0.560676335394428	0.724500530665553
ABHD10	1.03702963950092	4.40384454734395	10.3275850251615	0.00570988384599125	0.0400261772074738
ABHD11	-0.187859098946326	5.95496550743948	0.146414404821079	0.707439097515038	0.834532359669708
ABHD11-AS1	1.98043942950718	3.89604907347437	1.44589723068892	0.247331998953054	0.427431882728344
ABHD12	-0.977526114145164	4.83245017368987	9.25194956713304	0.00829729081134609	0.0504854546932935
ABHD13	0.623545325300023	3.95578316792269	2.82913860334824	0.11259504148648	0.25427411834085
ABHD14A	0.352893531764244	4.04568822923435	0.55395860746156	0.467752370804168	0.644086775808934
ABHD14B	-0.298523188198197	5.35657707680402	0.67064407295127	0.425833945670858	0.604638557039427
ABHD15	-0.25571130074784	2.7010426278435	0.267512054768559	0.611694094981992	0.763918391777257
ABHD17A	-0.891442971036629	3.5812031433818	2.50662712406596	0.133497783266079	0.283807187007549
ABHD17B	0.0291005433838981	3.8821854550538	0.00579260909290243	0.940323729834466	0.983902138894198
ABHD17C	-0.0383234879186458	4.96929499032355	0.00346901212735039	0.953822160905976	0.991746425886658
ABHD18	1.72734945580798	3.94740540455065	6.98321750020202	0.0183075775538208	0.0808922891975146
ABHD2	-0.55578295646309	5.01285580177813	1.07775310149489	0.31588700793046	0.500915759592124
ABHD3	-1.06067719382228	5.21079730504415	6.95571614835583	0.0188557890887954	0.0824500543346113
ABHD4	-0.592583419652435	3.4994448569326	1.35994636251654	0.260895847086791	0.442260740491197
ABHD5	-1.25698642732462	3.2360257612821	4.97044354838164	0.0403779206753144	0.1327861445551
ABHD6	0.569131360841089	3.89685613551518	0.269687369501746	0.611039641124667	0.763430174621979
ABHD8	-2.2579517349885	2.18816224185894	4.36587564332246	0.0504884318787998	0.152651192847279
ABI1	-0.592134210858545	6.0566672849995	5.53633157556359	0.0329130252233334	0.117254639859648
ABI2	0.460527866216974	3.73360111550054	1.3110924266022	0.268772897805874	0.450786748439963
ABI3	2.06313497254092	2.22497709528537	0.897025491189526	0.356057298632923	0.539887848004213
ABI3BP	0.496104232674427	2.83347674768668	0.253874620086748	0.621009916936512	0.770658415220581
ABL1	0.63213529159548	3.90471115090359	3.65345494086952	0.0748694031837685	0.19540768493318
ABL2	-0.480084382129232	3.27276046765642	1.12545096967162	0.304272128002467	0.488431608174617
ABLIM1	1.10522150787216	4.7331722546797	4.86774468139646	0.0435603459802618	0.138995923694889
ABLIM2	-0.940444722687139	1.95065640466947	0.680121861285278	0.4187071462651	0.598757022480287
ABO	3.27429512819532	5.2309837182919	9.78382661157084	0.00702693728392026	0.0451985599653466
ABR	-0.129653818020032	5.06383536688839	0.0484988672837696	0.828711576217884	0.916310595819595
ABRACL	-0.494925674394308	7.20274023208647	2.6895996790489	0.122108423712728	0.267326278957849
ABT1	0.456845457891291	5.23066459302988	2.3734707350626	0.144362082919991	0.299666693756822
ABTB1	-1.78927922390001	3.08040257029716	7.72874697095805	0.0129963336378757	0.0657348850565944
ABTB2	-3.99871271741855	2.31817008056176	11.8091724215077	0.00258555622815333	0.0247947781593196
AC000089.3	1.21440554912221	2.30852243471596	2.98560943498254	0.103178896813655	0.240484442020323
AC002056.3	1.04133581383896	1.0903549108337	0.746418299780124	0.397313454265845	0.577337550440093
AC002310.12	0.748641815647239	2.64475601351453	1.24776472782932	0.279871140513243	0.46260444373303
AC002451.3	0.613556977164808	1.29688358384978	0.178994823601077	0.676505757250993	0.812655433596261
AC002454.1	2.19226939150655	1.2674708124955	8.21493512517577	0.00935316197819345	0.0544395367073304
AC003075.4	-0.958706345545308	1.48881177323244	1.242776799789	0.277736168360614	0.460261881702325
AC004057.1	1.78145737858906	5.745008457716	3.79187214689993	0.0706427048775409	0.188036320923814
AC004069.2	1.62899307282676	1.34514727454246	4.09789954952021	0.0565332608089329	0.163778973190308
AC004381.6	0.17213364941481	2.02898919692605	0.0726265928498609	0.790856296673998	0.892632481619179
AC004453.8	1.87902054023391	6.44980314420505	5.20478984755766	0.0377077598598146	0.127850977051128
